survey version standard shift  PS1-g PS1-r PS1-i PS1-z 
PS1 PS1 sdssj235144 0 18.0853 18.4423 18.7576 19.0048
PS1 PS1 sdssj235144 0 18.0846 18.4415 18.7577 19.0059
PS1 PS1 sdssj235144 0 18.0905 18.4456 18.7585 19.0041
PS1 PS1 sdssj235144 0 18.0868 18.4429 18.7586 19.0062
PS1 PS1 sdssj235144 0 18.0884 18.4431 18.7563 19.0023
PS1 PS1 sdssj235144 0 18.0866 18.4446 18.7602 19.0076
PS1 PS1 sdssj235144 0 18.0874 18.445 18.7604 19.0077
PS1 PS1 sdssj235144 0 18.0896 18.4436 18.757 19.0032
PS1 PS1 sdssj235144 0 18.0844 18.4393 18.7545 19.0022
PS1 PS1 sdssj235144 0 18.0867 18.4431 18.7581 19.0053
PS1 PS1 sdssj235144 0 18.0863 18.4421 18.7578 19.006
PS1 PS1 sdssj235144 0 18.0865 18.4426 18.7584 19.0064
PS1 PS1 sdssj235144 0 18.0864 18.442 18.7581 19.0065
PS1 PS1 sdssj235144 0 18.0853 18.4415 18.7574 19.0058
PS1 PS1 sdssj235144 0 18.0876 18.4433 18.7574 19.0039
PS1 PS1 sdssj235144 0 18.0869 18.4408 18.7553 19.0027
PS1 PS1 sdssj235144 0 18.0896 18.4457 18.7596 19.0058
PS1 PS1 sdssj235144 0 18.0878 18.4422 18.7565 19.0036
PS1 PS1 sdssj235144 0 18.0832 18.4389 18.7548 19.003
PS1 PS1 sdssj235144 0 18.0859 18.442 18.7579 19.0064
PS1 PS1 sdssj235144 0 18.0844 18.4422 18.7582 19.0061
PS1 PS1 sdssj235144 0 18.0852 18.4412 18.7568 19.0049
PS1 PS1 sdssj235144 0 18.0825 18.4401 18.7567 19.005
PS1 PS1 sdssj235144 0 18.0868 18.4434 18.7602 19.0093
PS1 PS1 sdssj235144 0 18.0842 18.4402 18.7571 19.0066
PS1 PS1 sdssj235144 0 18.0875 18.4418 18.7549 19.0008
PS1 PS1 sdssj235144 0 18.0847 18.4416 18.7579 19.0065
PS1 PS1 sdssj235144 0 18.0866 18.4441 18.7604 19.0087
PS1 PS1 sdssj235144 0 18.0829 18.4399 18.7567 19.0058
PS1 PS1 sdssj235144 0 18.0855 18.4425 18.7571 19.0039
PS1 PS1 sdssj235144 0 18.0843 18.4416 18.7576 19.0056
PS1 PS1 sdssj235144 0 18.0831 18.4389 18.7533 19.0
PS1 PS1 sdssj235144 0 18.0886 18.4443 18.759 19.0061
PS1 PS1 sdssj235144 0 18.0863 18.4408 18.7565 19.0051
PS1 PS1 sdssj235144 0 18.0846 18.4404 18.757 19.0062
PS1 PS1 sdssj235144 0 18.0887 18.4445 18.7591 19.0058
PS1 PS1 sdssj235144 0 18.0871 18.4417 18.7565 19.004
PS1 PS1 sdssj235144 0 18.0855 18.4419 18.757 19.0044
PS1 PS1 sdssj235144 0 18.0878 18.4441 18.759 19.0061
PS1 PS1 sdssj235144 0 18.0863 18.4424 18.7572 19.0044
PS1 PS1 sdssj235144 0 18.0842 18.4409 18.7576 19.0066
PS1 PS1 sdssj235144 0 18.0841 18.4406 18.757 19.0056
PS1 PS1 sdssj235144 0 18.0875 18.4434 18.7576 19.004
PS1 PS1 sdssj235144 0 18.0867 18.4444 18.759 19.0055
PS1 PS1 sdssj235144 0 18.0856 18.4422 18.7563 19.0024
PS1 PS1 sdssj235144 0 18.0881 18.4437 18.7585 19.0058
PS1 PS1 sdssj235144 0 18.0842 18.4406 18.7554 19.0026
PS1 PS1 sdssj235144 0 18.0863 18.4431 18.7581 19.005
PS1 PS1 sdssj235144 0 18.0843 18.4422 18.758 19.0059
PS1 PS1 sdssj235144 0 18.0871 18.4432 18.7576 19.0045
PS1 PS1 sdssj235144 0 18.0846 18.4406 18.7572 19.0061
PS1 PS1 sdssj235144 0 18.086 18.4429 18.7583 19.0057
PS1 PS1 sdssj235144 0 18.0871 18.4431 18.7579 19.0051
PS1 PS1 sdssj235144 0 18.083 18.4403 18.7566 19.0047
PS1 PS1 sdssj235144 0 18.0853 18.4436 18.7597 19.0077
PS1 PS1 sdssj235144 0 18.0889 18.4426 18.7557 19.0018
PS1 PS1 sdssj235144 0 18.0851 18.4418 18.7573 19.0052
PS1 PS1 sdssj235144 0 18.0886 18.444 18.7587 19.0058
PS1 PS1 sdssj235144 0 18.0879 18.4441 18.759 19.006
PS1 PS1 sdssj235144 0 18.087 18.4432 18.7591 19.0072
PS1 PS1 sdssj235144 0 18.0867 18.4427 18.7583 19.0059
PS1 PS1 sdssj235144 0 18.086 18.4428 18.7587 19.0067
PS1 PS1 sdssj235144 0 18.0845 18.4394 18.7548 19.0026
PS1 PS1 sdssj235144 0 18.0866 18.4405 18.7555 19.0034
PS1 PS1 sdssj235144 0 18.0857 18.4409 18.7555 19.0023
PS1 PS1 sdssj235144 0 18.0877 18.4416 18.7561 19.0033
PS1 PS1 sdssj235144 0 18.0874 18.4441 18.7589 19.0059
PS1 PS1 sdssj235144 0 18.0871 18.4414 18.7556 19.0024
PS1 PS1 sdssj235144 0 18.0835 18.4424 18.7581 19.0053
PS1 PS1 atlas020.503022 0 18.4725 18.9154 19.2868 19.5699
PS1 PS1 atlas020.503022 0 18.4679 18.9098 19.2806 19.5634
PS1 PS1 atlas020.503022 0 18.4704 18.9123 19.2814 19.5628
PS1 PS1 atlas020.503022 0 18.4705 18.9132 19.2822 19.5628
PS1 PS1 atlas020.503022 0 18.4711 18.9141 19.2844 19.5669
PS1 PS1 atlas020.503022 0 18.4697 18.9125 19.2823 19.5636
PS1 PS1 atlas020.503022 0 18.4708 18.9125 19.2823 19.5643
PS1 PS1 atlas020.503022 0 18.465 18.9102 19.281 19.5627
PS1 PS1 atlas020.503022 0 18.4665 18.9118 19.2827 19.5645
PS1 PS1 atlas020.503022 0 18.4715 18.9105 19.2782 19.5589
PS1 PS1 atlas020.503022 0 18.4676 18.9126 19.2838 19.5664
PS1 PS1 atlas020.503022 0 18.4685 18.9139 19.2855 19.5679
PS1 PS1 atlas020.503022 0 18.4705 18.9157 19.2865 19.5682
PS1 PS1 atlas020.503022 0 18.4699 18.9101 19.2794 19.5616
PS1 PS1 atlas020.503022 0 18.4706 18.9157 19.2864 19.568
PS1 PS1 atlas020.503022 0 18.4695 18.9125 19.2821 19.5635
PS1 PS1 atlas020.503022 0 18.467 18.9096 19.2798 19.5617
PS1 PS1 atlas020.503022 0 18.4701 18.9117 19.2812 19.5631
PS1 PS1 atlas020.503022 0 18.4699 18.9154 19.2871 19.5698
PS1 PS1 atlas020.503022 0 18.4674 18.912 19.283 19.5652
PS1 PS1 atlas020.503022 0 18.471 18.9142 19.2835 19.5645
PS1 PS1 atlas020.503022 0 18.4681 18.9104 19.2804 19.5623
PS1 PS1 atlas020.503022 0 18.4691 18.912 19.2819 19.564
PS1 PS1 atlas020.503022 0 18.4666 18.9107 19.2812 19.5634
PS1 PS1 atlas020.503022 0 18.4681 18.913 19.284 19.5663
PS1 PS1 atlas020.503022 0 18.4699 18.9137 19.2849 19.5679
PS1 PS1 atlas020.503022 0 18.4688 18.9142 19.2863 19.5695
PS1 PS1 atlas020.503022 0 18.4729 18.917 19.2883 19.5712
PS1 PS1 atlas020.503022 0 18.469 18.9096 19.2782 19.5593
PS1 PS1 atlas020.503022 0 18.4683 18.9103 19.281 19.5639
PS1 PS1 atlas020.503022 0 18.474 18.9166 19.2861 19.5676
PS1 PS1 atlas020.503022 0 18.4714 18.9161 19.2866 19.5684
PS1 PS1 atlas020.503022 0 18.4693 18.9106 19.2807 19.5635
PS1 PS1 atlas020.503022 0 18.4705 18.9137 19.2832 19.5645
PS1 PS1 atlas020.503022 0 18.4705 18.9115 19.2814 19.5638
PS1 PS1 atlas020.503022 0 18.47 18.913 19.2825 19.5637
PS1 PS1 atlas020.503022 0 18.4732 18.915 19.2841 19.5656
PS1 PS1 atlas020.503022 0 18.4724 18.9146 19.2841 19.5657
PS1 PS1 atlas020.503022 0 18.4704 18.9153 19.2864 19.569
PS1 PS1 atlas020.503022 0 18.469 18.9082 19.2769 19.5587
PS1 PS1 atlas020.503022 0 18.4693 18.911 19.2792 19.5595
PS1 PS1 atlas020.503022 0 18.4716 18.914 19.2825 19.5627
PS1 PS1 atlas020.503022 0 18.4696 18.9109 19.2813 19.5638
PS1 PS1 atlas020.503022 0 18.4711 18.9133 19.2843 19.5675
PS1 PS1 atlas020.503022 0 18.4695 18.9131 19.2825 19.5636
PS1 PS1 atlas020.503022 0 18.4699 18.9111 19.2816 19.5646
PS1 PS1 atlas020.503022 0 18.4694 18.9102 19.2792 19.5605
PS1 PS1 atlas020.503022 0 18.4689 18.9115 19.2814 19.5634
PS1 PS1 atlas020.503022 0 18.4719 18.9156 19.2869 19.57
PS1 PS1 atlas020.503022 0 18.4714 18.9149 19.2849 19.5665
PS1 PS1 atlas020.503022 0 18.4685 18.9137 19.2853 19.568
PS1 PS1 atlas020.503022 0 18.4666 18.9092 19.2803 19.5635
PS1 PS1 atlas020.503022 0 18.4684 18.9137 19.2864 19.5707
PS1 PS1 atlas020.503022 0 18.4697 18.9117 19.2819 19.5646
PS1 PS1 atlas020.503022 0 18.4674 18.9118 19.2829 19.5655
PS1 PS1 atlas020.503022 0 18.471 18.9135 19.2834 19.5651
PS1 PS1 atlas020.503022 0 18.4688 18.9104 19.2801 19.5621
PS1 PS1 atlas020.503022 0 18.4695 18.9134 19.2849 19.5681
PS1 PS1 atlas020.503022 0 18.4682 18.91 19.2806 19.5634
PS1 PS1 atlas020.503022 0 18.4704 18.913 19.2836 19.5665
PS1 PS1 atlas020.503022 0 18.47 18.912 19.2821 19.5645
PS1 PS1 atlas020.503022 0 18.469 18.911 19.2802 19.5613
PS1 PS1 atlas020.503022 0 18.4693 18.9108 19.2809 19.5633
PS1 PS1 atlas020.503022 0 18.4706 18.9127 19.2818 19.5631
PS1 PS1 atlas020.503022 0 18.4673 18.9106 19.2817 19.5649
PS1 PS1 atlas020.503022 0 18.4738 18.9146 19.2835 19.5653
PS1 PS1 atlas020.503022 0 18.4703 18.9154 19.286 19.5678
PS1 PS1 atlas020.503022 0 18.4715 18.911 19.2802 19.5624
PS1 PS1 atlas020.503022 0 18.4702 18.9149 19.2863 19.569
PS1 PS1 atlas020.503022 0 18.4711 18.914 19.2837 19.5652
PS1 PS1 atlas020.503022 0 18.4745 18.9162 19.2861 19.5686
PS1 PS1 atlas020.503022 0 18.4711 18.9133 19.282 19.5627
PS1 PS1 atlas020.503022 0 18.4694 18.9138 19.2837 19.5652
PS1 PS1 atlas020.503022 0 18.4701 18.911 19.281 19.5635
PS1 PS1 atlas020.503022 0 18.4677 18.9112 19.2806 19.5615
PS1 PS1 atlas020.503022 0 18.4688 18.9081 19.2765 19.558
PS1 PS1 atlas020.503022 0 18.4708 18.9159 19.2871 19.5694
PS1 PS1 atlas020.503022 0 18.4733 18.9149 19.2841 19.5658
PS1 PS1 atlas020.503022 0 18.4719 18.915 19.2851 19.5669
PS1 PS1 atlas020.503022 0 18.4717 18.913 19.282 19.5633
PS1 PS1 atlas020.503022 0 18.4717 18.9141 19.2832 19.5641
PS1 PS1 atlas020.503022 0 18.471 18.9127 19.2825 19.5645
PS1 PS1 atlas020.503022 0 18.4691 18.9128 19.2825 19.5636
PS1 PS1 atlas020.503022 0 18.4676 18.9126 19.2835 19.5658
PS1 PS1 atlas020.503022 0 18.4669 18.9093 19.2798 19.5623
PS1 PS1 atlas020.503022 0 18.4694 18.9114 19.2812 19.5629
PS1 PS1 atlas020.503022 0 18.4705 18.9109 19.2803 19.5625
PS1 PS1 atlas020.503022 0 18.4719 18.9137 19.2831 19.5646
PS1 PS1 atlas020.503022 0 18.4701 18.9112 19.2806 19.5624
PS1 PS1 atlas020.503022 0 18.47 18.9146 19.2858 19.5685
PS1 PS1 atlas020.503022 0 18.473 18.9144 19.2837 19.5656
PS1 PS1 atlas020.503022 0 18.4712 18.911 19.2795 19.5611
PS1 PS1 atlas020.503022 0 18.4668 18.9135 19.2866 19.5708
PS1 PS1 atlas020.503022 0 18.4685 18.9113 19.2824 19.5655
PS1 PS1 atlas020.503022 0 18.4722 18.9136 19.2816 19.5618
PS1 PS1 atlas020.503022 0 18.4713 18.9128 19.2813 19.5617
PS1 PS1 atlas020.503022 0 18.4707 18.9144 19.2854 19.5679
PS1 PS1 atlas020.503022 0 18.4676 18.912 19.2834 19.5662
PS1 PS1 atlas020.503022 0 18.4688 18.9121 19.283 19.5657
PS1 PS1 atlas020.503022 0 18.4707 18.9112 19.2797 19.5607
PS1 PS1 sssj023824 0 18.098 18.4231 18.7282 18.978
PS1 PS1 sssj023824 0 18.0969 18.4256 18.73 18.9781
PS1 PS1 sssj023824 0 18.1009 18.4286 18.7327 18.9808
PS1 PS1 sssj023824 0 18.0983 18.4251 18.7275 18.9739
PS1 PS1 sssj023824 0 18.0965 18.425 18.7294 18.977
PS1 PS1 sssj023824 0 18.0979 18.427 18.7315 18.9792
PS1 PS1 sssj023824 0 18.0951 18.4245 18.7285 18.9757
PS1 PS1 sssj023824 0 18.1007 18.4266 18.7285 18.9743
PS1 PS1 sssj023824 0 18.0995 18.4245 18.726 18.9716
PS1 PS1 sssj023824 0 18.0959 18.4243 18.7282 18.9753
PS1 PS1 sssj023824 0 18.0973 18.4252 18.7297 18.978
PS1 PS1 sssj023824 0 18.0959 18.4222 18.7259 18.9737
PS1 PS1 sssj023824 0 18.0973 18.4265 18.7322 18.9813
PS1 PS1 sssj023824 0 18.0988 18.4248 18.7279 18.975
PS1 PS1 sssj023824 0 18.0931 18.4241 18.7304 18.9796
PS1 PS1 sssj023824 0 18.095 18.4247 18.7298 18.9783
PS1 PS1 sssj023824 0 18.0978 18.4259 18.7292 18.976
PS1 PS1 sssj023824 0 18.0964 18.4241 18.7297 18.9789
PS1 PS1 sssj023824 0 18.0938 18.4225 18.7269 18.975
PS1 PS1 sssj023824 0 18.0988 18.4254 18.7294 18.9776
PS1 PS1 sssj023824 0 18.0966 18.4244 18.7286 18.9765
PS1 PS1 sssj023824 0 18.0984 18.4279 18.7331 18.9815
PS1 PS1 sssj023824 0 18.0962 18.4232 18.7273 18.9754
PS1 PS1 sssj023824 0 18.0942 18.4215 18.7259 18.9742
PS1 PS1 sssj023824 0 18.0953 18.4252 18.7299 18.9777
PS1 PS1 sssj023824 0 18.0971 18.4267 18.7319 18.9799
PS1 PS1 sssj023824 0 18.0984 18.4259 18.7291 18.9759
PS1 PS1 sssj023824 0 18.0983 18.4278 18.7341 18.9836
PS1 PS1 sssj023824 0 18.0949 18.4232 18.7289 18.9779
PS1 PS1 sssj023824 0 18.0973 18.4241 18.7278 18.9756
PS1 PS1 sssj023824 0 18.0959 18.4262 18.7312 18.9787
PS1 PS1 sssj023824 0 18.0952 18.4247 18.7306 18.9797
PS1 PS1 sssj023824 0 18.0936 18.4243 18.7301 18.9786
PS1 PS1 sssj023824 0 18.0999 18.4273 18.7298 18.9762
PS1 PS1 sssj023824 0 18.0967 18.4252 18.7307 18.9794
PS1 PS1 sssj023824 0 18.0979 18.4248 18.7285 18.9761
PS1 PS1 sssj023824 0 18.0972 18.4257 18.7316 18.9811
PS1 PS1 sssj023824 0 18.0946 18.4239 18.7304 18.9804
PS1 PS1 sssj023824 0 18.0988 18.4235 18.7254 18.9718
PS1 PS1 sssj023824 0 18.0931 18.4227 18.7274 18.9749
PS1 PS1 sssj023824 0 18.0972 18.4239 18.727 18.9738
PS1 PS1 sssj023824 0 18.096 18.4252 18.7303 18.9785
PS1 PS1 sssj023824 0 18.0958 18.426 18.7306 18.9777
PS1 PS1 sssj023824 0 18.098 18.4295 18.7333 18.9794
PS1 PS1 sssj023824 0 18.0983 18.4249 18.7304 18.9798
PS1 PS1 sssj023824 0 18.0953 18.426 18.7294 18.9753
PS1 PS1 sssj023824 0 18.0955 18.4266 18.7321 18.9803
PS1 PS1 sssj023824 0 18.0982 18.4221 18.7239 18.9706
PS1 PS1 sssj023824 0 18.0976 18.4277 18.7336 18.9828
PS1 PS1 sssj023824 0 18.0958 18.4241 18.7287 18.9769
PS1 PS1 sssj023824 0 18.0978 18.4277 18.733 18.9811
PS1 PS1 sssj023824 0 18.0975 18.4244 18.7277 18.9749
PS1 PS1 sssj023824 0 18.0962 18.4256 18.7308 18.9791
PS1 PS1 sssj023824 0 18.0926 18.4235 18.7275 18.9741
PS1 PS1 sssj023824 0 18.098 18.4277 18.734 18.9835
PS1 PS1 sssj023824 0 18.0971 18.4272 18.7321 18.9802
PS1 PS1 sssj023824 0 18.0966 18.4235 18.7266 18.9736
PS1 PS1 sssj023824 0 18.0966 18.427 18.7331 18.9823
PS1 PS1 sssj023824 0 18.0964 18.4255 18.7313 18.9805
PS1 PS1 sssj023824 0 18.0964 18.4247 18.7295 18.978
PS1 PS1 sssj023824 0 18.0953 18.4246 18.7295 18.9775
PS1 PS1 sssj023824 0 18.0943 18.4225 18.7281 18.9771
PS1 PS1 sssj023824 0 18.0994 18.4274 18.7311 18.9781
PS1 PS1 sssj023824 0 18.0949 18.4243 18.7299 18.9788
PS1 PS1 sssj023824 0 18.096 18.4271 18.7322 18.98
PS1 PS1 sssj023824 0 18.0982 18.4278 18.7324 18.9802
PS1 PS1 sssj023824 0 18.0964 18.4241 18.7276 18.9746
PS1 PS1 sssj023824 0 18.093 18.4196 18.7252 18.9751
PS1 PS1 sssj023824 0 18.0964 18.4226 18.7271 18.976
PS1 PS1 sssj023824 0 18.0983 18.4284 18.7322 18.9788
PS1 PS1 sssj023824 0 18.0962 18.4243 18.7286 18.9764
PS1 PS1 sssj023824 0 18.0979 18.4287 18.7334 18.9808
PS1 PS1 sssj023824 0 18.0971 18.4247 18.7285 18.9758
PS1 PS1 sssj023824 0 18.0967 18.4234 18.7279 18.9762
PS1 PS1 sssj023824 0 18.0976 18.4265 18.7307 18.9781
PS1 PS1 sssj023824 0 18.0955 18.423 18.7268 18.9742
PS1 PS1 sssj023824 0 18.098 18.4244 18.7281 18.9758
PS1 PS1 sssj023824 0 18.0974 18.4251 18.7292 18.9772
PS1 PS1 sssj023824 0 18.096 18.4258 18.7314 18.9801
PS1 PS1 sssj023824 0 18.0969 18.4256 18.7294 18.9767
PS1 PS1 sssj023824 0 18.0985 18.426 18.7291 18.976
PS1 PS1 sssj023824 0 18.0972 18.4257 18.7321 18.982
PS1 PS1 sssj023824 0 18.0957 18.4267 18.7325 18.981
PS1 PS1 sssj023824 0 18.0956 18.4254 18.7303 18.9782
PS1 PS1 sssj023824 0 18.0965 18.4244 18.7284 18.976
PS1 PS1 sssj023824 0 18.0972 18.4262 18.7307 18.9785
PS1 PS1 sssj023824 0 18.097 18.4255 18.7296 18.9773
PS1 PS1 sssj023824 0 18.0956 18.4265 18.7326 18.9815
PS1 PS1 sssj023824 0 18.0961 18.4249 18.7294 18.9772
PS1 PS1 sssj023824 0 18.0958 18.425 18.7309 18.9799
PS1 PS1 sssj023824 0 18.1 18.4267 18.7305 18.9783
PS1 PS1 sssj023824 0 18.0991 18.4275 18.732 18.98
PS1 PS1 sssj023824 0 18.0959 18.4263 18.7323 18.9813
PS1 PS1 sssj023824 0 18.0962 18.4241 18.7287 18.977
PS1 PS1 sssj023824 0 18.1007 18.4296 18.7327 18.9789
PS1 PS1 sssj023824 0 18.0997 18.4257 18.7285 18.9753
PS1 PS1 sssj023824 0 18.0979 18.4263 18.7319 18.981
PS1 PS1 sssj023824 0 18.0977 18.4233 18.7274 18.9757
PS1 PS1 sssj023824 0 18.0992 18.4271 18.7323 18.9813
PS1 PS1 sssj023824 0 18.0962 18.4249 18.7305 18.9795
PS1 PS1 sssj045822 0 17.7648 18.2041 18.5738 18.8575
PS1 PS1 sssj045822 0 17.7616 18.2019 18.5728 18.8576
PS1 PS1 sssj045822 0 17.7615 18.1997 18.5702 18.8554
PS1 PS1 sssj045822 0 17.764 18.2013 18.5706 18.8547
PS1 PS1 sssj045822 0 17.7641 18.2036 18.5738 18.8581
PS1 PS1 sssj045822 0 17.7632 18.2018 18.572 18.8567
PS1 PS1 sssj045822 0 17.7638 18.2016 18.5709 18.8548
PS1 PS1 sssj045822 0 17.7611 18.202 18.5728 18.8573
PS1 PS1 sssj045822 0 17.7616 18.2027 18.5735 18.858
PS1 PS1 sssj045822 0 17.7616 18.202 18.5726 18.8568
PS1 PS1 sssj045822 0 17.7623 18.2004 18.5703 18.8549
PS1 PS1 sssj045822 0 17.7643 18.2033 18.5729 18.8567
PS1 PS1 sssj045822 0 17.7615 18.2012 18.5719 18.8569
PS1 PS1 sssj045822 0 17.764 18.2031 18.5729 18.8569
PS1 PS1 sssj045822 0 17.7608 18.2016 18.5727 18.8574
PS1 PS1 sssj045822 0 17.7656 18.205 18.5754 18.8598
PS1 PS1 sssj045822 0 17.767 18.2037 18.5725 18.8563
PS1 PS1 sssj045822 0 17.7613 18.2044 18.577 18.8626
PS1 PS1 sssj045822 0 17.7641 18.2036 18.5744 18.8596
PS1 PS1 sssj045822 0 17.7626 18.2022 18.5726 18.8571
PS1 PS1 sssj045822 0 17.761 18.2019 18.5733 18.8584
PS1 PS1 sssj045822 0 17.7606 18.2019 18.5737 18.8591
PS1 PS1 sssj045822 0 17.7662 18.2035 18.5724 18.8561
PS1 PS1 sssj045822 0 17.7634 18.2009 18.5698 18.8531
PS1 PS1 sssj045822 0 17.761 18.2004 18.5711 18.8561
PS1 PS1 sssj045822 0 17.7632 18.2014 18.571 18.8549
PS1 PS1 sssj045822 0 17.7625 18.2008 18.5701 18.854
PS1 PS1 sssj045822 0 17.7644 18.2021 18.5722 18.857
PS1 PS1 sssj045822 0 17.7648 18.2038 18.5741 18.8586
PS1 PS1 sssj045822 0 17.7648 18.2024 18.5713 18.8547
PS1 PS1 sssj045822 0 17.761 18.2023 18.5735 18.8581
PS1 PS1 sssj045822 0 17.7624 18.2017 18.5721 18.8566
PS1 PS1 sssj045822 0 17.7621 18.2025 18.5737 18.8588
PS1 PS1 sssj045822 0 17.7634 18.2021 18.5725 18.8575
PS1 PS1 sssj045822 0 17.7604 18.2005 18.5712 18.8556
PS1 PS1 sssj045822 0 17.764 18.2027 18.572 18.8556
PS1 PS1 sssj045822 0 17.7628 18.2018 18.5722 18.8568
PS1 PS1 sssj045822 0 17.7644 18.2042 18.575 18.86
PS1 PS1 sssj045822 0 17.7651 18.2038 18.5729 18.8559
PS1 PS1 sssj045822 0 17.7615 18.2011 18.5722 18.8575
PS1 PS1 sssj045822 0 17.7623 18.2023 18.5731 18.858
PS1 PS1 sssj045822 0 17.7631 18.202 18.5724 18.8571
PS1 PS1 sssj045822 0 17.762 18.2005 18.5703 18.8547
PS1 PS1 sssj045822 0 17.7659 18.2043 18.5738 18.8579
PS1 PS1 sssj045822 0 17.7608 18.1999 18.5708 18.8561
PS1 PS1 sssj045822 0 17.7642 18.2028 18.5721 18.8556
PS1 PS1 sssj045822 0 17.7628 18.2023 18.572 18.8556
PS1 PS1 sssj045822 0 17.7643 18.2022 18.5725 18.8577
PS1 PS1 sssj045822 0 17.7664 18.2028 18.5716 18.8558
PS1 PS1 sssj045822 0 17.7613 18.2009 18.5718 18.8568
PS1 PS1 sssj045822 0 17.7635 18.2024 18.5725 18.8568
PS1 PS1 sssj045822 0 17.7628 18.2016 18.5719 18.857
PS1 PS1 sssj045822 0 17.7647 18.2029 18.5727 18.857
PS1 PS1 sssj045822 0 17.7646 18.2051 18.5761 18.8609
PS1 PS1 sssj045822 0 17.7644 18.2013 18.5703 18.8545
PS1 PS1 sssj045822 0 17.764 18.2019 18.5711 18.8549
PS1 PS1 sssj045822 0 17.7596 18.2008 18.5726 18.8582
PS1 PS1 sssj045822 0 17.7659 18.205 18.5748 18.8588
PS1 PS1 sssj045822 0 17.7606 18.1994 18.5693 18.8535
PS1 PS1 sssj045822 0 17.762 18.2014 18.5717 18.8561
PS1 PS1 sssj045822 0 17.7631 18.2013 18.5714 18.8562
PS1 PS1 sssj045822 0 17.7613 18.2018 18.5727 18.8572
PS1 PS1 sssj045822 0 17.7603 18.2007 18.5714 18.8558
PS1 PS1 sssj045822 0 17.7636 18.2027 18.5731 18.8579
PS1 PS1 sssj045822 0 17.7627 18.202 18.572 18.8561
PS1 PS1 sssj045822 0 17.7649 18.2022 18.5715 18.8556
PS1 PS1 sssj045822 0 17.7605 18.2002 18.5705 18.8546
PS1 PS1 sssj045822 0 17.7641 18.2027 18.5729 18.8574
PS1 PS1 sssj045822 0 17.7646 18.2038 18.5744 18.8592
PS1 PS1 sssj045822 0 17.7617 18.2014 18.5721 18.8569
PS1 PS1 sssj045822 0 17.7633 18.2035 18.5733 18.8566
PS1 PS1 sssj045822 0 17.763 18.2038 18.5754 18.8608
PS1 PS1 sssj045822 0 17.7631 18.203 18.5739 18.8588
PS1 PS1 sssj045822 0 17.7628 18.2025 18.5735 18.8587
PS1 PS1 sssj045822 0 17.7637 18.2031 18.5738 18.8589
PS1 PS1 sssj045822 0 17.7641 18.2025 18.5723 18.8565
PS1 PS1 sssj045822 0 17.7623 18.2021 18.5727 18.8572
PS1 PS1 sssj045822 0 17.7635 18.2026 18.5728 18.8571
PS1 PS1 sssj045822 0 17.7634 18.2023 18.5726 18.8574
PS1 PS1 sssj045822 0 17.7603 18.2001 18.5708 18.8553
PS1 PS1 sssj045822 0 17.7623 18.202 18.5729 18.8579
PS1 PS1 sssj045822 0 17.7636 18.203 18.5736 18.8585
PS1 PS1 sssj045822 0 17.7626 18.202 18.5724 18.8569
PS1 PS1 sssj045822 0 17.7631 18.2026 18.5732 18.8579
PS1 PS1 sssj045822 0 17.7622 18.2008 18.571 18.8556
PS1 PS1 sssj045822 0 17.7611 18.202 18.5732 18.8581
PS1 PS1 sssj045822 0 17.7588 18.203 18.5763 18.8623
PS1 PS1 sssj045822 0 17.7604 18.2028 18.5747 18.8596
PS1 PS1 sssj045822 0 17.7599 18.2017 18.5733 18.8582
PS1 PS1 sssj045822 0 17.7619 18.2012 18.5713 18.8555
PS1 PS1 sssj045822 0 17.7622 18.2023 18.5734 18.8588
PS1 PS1 sssj045822 0 17.7611 18.2016 18.5726 18.8574
PS1 PS1 sssj045822 0 17.7641 18.2036 18.5743 18.8592
PS1 PS1 sssj045822 0 17.7631 18.2012 18.5712 18.8555
PS1 PS1 sssj045822 0 17.7642 18.2026 18.5723 18.8564
PS1 PS1 sssj045822 0 17.764 18.2037 18.5738 18.8578
PS1 PS1 sssj045822 0 17.7638 18.2019 18.5716 18.8558
PS1 PS1 sssj045822 0 17.7644 18.2033 18.5735 18.8579
PS1 PS1 sssj045822 0 17.7635 18.2022 18.5721 18.8562
PS1 PS1 sssj045822 0 17.7643 18.2029 18.5728 18.8568
PS1 PS1 sssj054114 0 18.2737 18.6149 18.9293 19.1842
PS1 PS1 sssj054114 0 18.2741 18.6147 18.9303 19.1865
PS1 PS1 sssj054114 0 18.2745 18.6137 18.927 19.1816
PS1 PS1 sssj054114 0 18.2759 18.6149 18.9275 19.1811
PS1 PS1 sssj054114 0 18.2755 18.615 18.9292 19.1847
PS1 PS1 sssj054114 0 18.2772 18.6168 18.9301 19.184
PS1 PS1 sssj054114 0 18.2719 18.6134 18.9285 19.1838
PS1 PS1 sssj054114 0 18.2722 18.6144 18.9308 19.1879
PS1 PS1 sssj054114 0 18.2691 18.6117 18.9285 19.1857
PS1 PS1 sssj054114 0 18.2755 18.6174 18.9325 19.1883
PS1 PS1 sssj054114 0 18.275 18.6151 18.9284 19.1826
PS1 PS1 sssj054114 0 18.2759 18.6171 18.9318 19.187
PS1 PS1 sssj054114 0 18.2782 18.6177 18.931 19.1856
PS1 PS1 sssj054114 0 18.2733 18.6145 18.9294 19.1846
PS1 PS1 sssj054114 0 18.2754 18.6158 18.9292 19.1836
PS1 PS1 sssj054114 0 18.276 18.6154 18.9294 19.1847
