survey version standard shift  SDSS-G SDSS-R SDSS-I SDSS-Z SDSS-g SDSS-r SDSS-i SDSS-z 
SDSS SDSS sdssj181424 0 16.5202 16.9785 17.3341 17.6691 16.5241 16.9785 17.3341 17.6691
SDSS SDSS sdssj181424 0 16.5187 16.9775 17.3335 17.6686 16.5226 16.9775 17.3335 17.6686
SDSS SDSS sdssj181424 0 16.5189 16.9767 17.3317 17.6659 16.5229 16.9767 17.3317 17.6659
SDSS SDSS sdssj181424 0 16.5175 16.9778 17.3345 17.67 16.5215 16.9778 17.3345 17.67
SDSS SDSS sdssj181424 0 16.5204 16.9805 17.3369 17.6721 16.5244 16.9805 17.3369 17.6721
SDSS SDSS sdssj181424 0 16.5194 16.9796 17.3361 17.6714 16.5234 16.9796 17.3361 17.6714
SDSS SDSS sdssj181424 0 16.5193 16.9785 17.3344 17.6693 16.5233 16.9785 17.3344 17.6693
SDSS SDSS sdssj181424 0 16.5183 16.977 17.3328 17.6679 16.5222 16.977 17.3328 17.6679
SDSS SDSS sdssj181424 0 16.5207 16.9789 17.3342 17.6686 16.5247 16.9789 17.3342 17.6686
SDSS SDSS sdssj181424 0 16.5186 16.9788 17.3353 17.6707 16.5226 16.9788 17.3353 17.6707
SDSS SDSS sdssj210150 0 18.6345 19.0378 19.3617 19.674 18.6376 19.0378 19.3617 19.674
SDSS SDSS sdssj210150 0 18.6329 19.0368 19.3613 19.6743 18.6359 19.0368 19.3613 19.6743
SDSS SDSS sdssj210150 0 18.6322 19.0349 19.3588 19.6712 18.6352 19.0349 19.3588 19.6712
SDSS SDSS sdssj210150 0 18.6345 19.0393 19.3639 19.6763 18.6375 19.0393 19.3639 19.6763
SDSS SDSS sdssj210150 0 18.6287 19.0339 19.3604 19.6757 18.6316 19.0339 19.3604 19.6757
SDSS SDSS sdssj210150 0 18.6358 19.0379 19.3611 19.6732 18.6389 19.0379 19.3611 19.6732
SDSS SDSS sdssj210150 0 18.6345 19.0377 19.3614 19.6733 18.6376 19.0377 19.3614 19.6733
SDSS SDSS sdssj210150 0 18.6261 19.0352 19.3629 19.6778 18.6292 19.0352 19.3629 19.6778
SDSS SDSS sdssj210150 0 18.6356 19.0377 19.3607 19.6723 18.6387 19.0377 19.3607 19.6723
SDSS SDSS sdssj210150 0 18.6328 19.0373 19.3613 19.6729 18.6358 19.0373 19.3613 19.6729
SDSS SDSS sdssj210150 0 18.6343 19.0377 19.362 19.6749 18.6373 19.0377 19.362 19.6749
SDSS SDSS sdssj210150 0 18.6315 19.0367 19.3617 19.6745 18.6345 19.0367 19.3617 19.6745
SDSS SDSS sdssj210150 0 18.6302 19.0347 19.3598 19.6729 18.6331 19.0347 19.3598 19.6729
SDSS SDSS sdssj210150 0 18.6352 19.036 19.3581 19.6687 18.6382 19.036 19.3581 19.6687
SDSS SDSS sdssj210150 0 18.6322 19.0361 19.36 19.6719 18.6353 19.0361 19.36 19.6719
SDSS SDSS sdssj210150 0 18.6326 19.0353 19.3584 19.6695 18.6356 19.0353 19.3584 19.6695
SDSS SDSS sdssj210150 0 18.6324 19.0354 19.3584 19.6694 18.6355 19.0354 19.3584 19.6694
SDSS SDSS sdssj210150 0 18.6328 19.0377 19.3622 19.6743 18.6359 19.0377 19.3622 19.6743
SDSS SDSS sdssj210150 0 18.6298 19.0337 19.3583 19.6713 18.6328 19.0337 19.3583 19.6713
SDSS SDSS sdssj210150 0 18.6351 19.0369 19.3603 19.6726 18.6381 19.0369 19.3603 19.6726
SDSS SDSS sdssj210150 0 18.6316 19.0364 19.3619 19.6755 18.6345 19.0364 19.3619 19.6755
SDSS SDSS sdssj210150 0 18.6344 19.0378 19.3615 19.6735 18.6375 19.0378 19.3615 19.6735
SDSS SDSS sdssj210150 0 18.628 19.0345 19.3604 19.6738 18.631 19.0345 19.3604 19.6738
SDSS SDSS sdssj210150 0 18.6315 19.034 19.3578 19.6704 18.6345 19.034 19.3578 19.6704
SDSS SDSS sdssj210150 0 18.6306 19.0352 19.3599 19.6728 18.6337 19.0352 19.3599 19.6728
SDSS SDSS sdssj210150 0 18.6347 19.0389 19.3635 19.6766 18.6377 19.0389 19.3635 19.6766
SDSS SDSS sdssj210150 0 18.6329 19.0359 19.3595 19.6717 18.636 19.0359 19.3595 19.6717
SDSS SDSS sdssj210150 0 18.6295 19.0346 19.3603 19.6741 18.6325 19.0346 19.3603 19.6741
SDSS SDSS sdssj210150 0 18.6358 19.0397 19.3627 19.6729 18.6389 19.0397 19.3627 19.6729
SDSS SDSS sdssj210150 0 18.6355 19.0388 19.3626 19.6749 18.6386 19.0388 19.3626 19.6749
SDSS SDSS sdssj210150 0 18.6304 19.0377 19.3639 19.6774 18.6335 19.0377 19.3639 19.6774
SDSS SDSS sdssj210150 0 18.6334 19.0392 19.3652 19.6795 18.6364 19.0392 19.3652 19.6795
SDSS SDSS sdssj210150 0 18.6289 19.035 19.3613 19.6757 18.6318 19.035 19.3613 19.6757
SDSS SDSS sdssj210150 0 18.6283 19.0363 19.3638 19.6788 18.6313 19.0363 19.3638 19.6788
SDSS SDSS sdssj210150 0 18.6289 19.0341 19.3593 19.6723 18.6319 19.0341 19.3593 19.6723
SDSS SDSS sdssj210150 0 18.6301 19.0369 19.3637 19.6788 18.6331 19.0369 19.3637 19.6788
SDSS SDSS sdssj210150 0 18.6346 19.0365 19.3593 19.6705 18.6376 19.0365 19.3593 19.6705
SDSS SDSS sdssj210150 0 18.6311 19.0374 19.3641 19.6793 18.6341 19.0374 19.3641 19.6793
SDSS SDSS sdssj210150 0 18.6291 19.0359 19.3624 19.6766 18.6321 19.0359 19.3624 19.6766
SDSS SDSS sdssj210150 0 18.632 19.0354 19.3598 19.6729 18.635 19.0354 19.3598 19.6729
SDSS SDSS sdssj210150 0 18.6301 19.0332 19.357 19.6691 18.6331 19.0332 19.357 19.6691
SDSS SDSS sdssj210150 0 18.6331 19.0374 19.3622 19.675 18.6361 19.0374 19.3622 19.675
SDSS SDSS sdssj210150 0 18.6308 19.0362 19.3629 19.6786 18.6337 19.0362 19.3629 19.6786
SDSS SDSS sdssj210150 0 18.6298 19.0371 19.3643 19.6795 18.6328 19.0371 19.3643 19.6795
SDSS SDSS sdssj210150 0 18.6304 19.0364 19.3623 19.6759 18.6334 19.0364 19.3623 19.6759
SDSS SDSS sdssj210150 0 18.6309 19.0346 19.3588 19.6714 18.6339 19.0346 19.3588 19.6714
SDSS SDSS sdssj210150 0 18.6347 19.038 19.3615 19.6731 18.6378 19.038 19.3615 19.6731
SDSS SDSS sdssj210150 0 18.6334 19.0388 19.364 19.6769 18.6363 19.0388 19.364 19.6769
SDSS SDSS sdssj210150 0 18.6312 19.0369 19.3623 19.6755 18.6342 19.0369 19.3623 19.6755
SDSS SDSS sdssj210150 0 18.6299 19.0339 19.3589 19.6723 18.6328 19.0339 19.3589 19.6723
SDSS SDSS sdssj210150 0 18.6348 19.0371 19.3601 19.6713 18.6378 19.0371 19.3601 19.6713
SDSS SDSS sdssj210150 0 18.6311 19.0354 19.3605 19.6745 18.6342 19.0354 19.3605 19.6745
SDSS SDSS sdssj210150 0 18.6325 19.0348 19.3581 19.6698 18.6355 19.0348 19.3581 19.6698
SDSS SDSS sdssj210150 0 18.6304 19.0338 19.3583 19.6714 18.6334 19.0338 19.3583 19.6714
SDSS SDSS sdssj210150 0 18.6253 19.0331 19.3599 19.6739 18.6283 19.0331 19.3599 19.6739
SDSS SDSS sdssj210150 0 18.6295 19.0338 19.3581 19.6702 18.6326 19.0338 19.3581 19.6702
SDSS SDSS sdssj210150 0 18.631 19.0349 19.3602 19.6744 18.6339 19.0349 19.3602 19.6744
SDSS SDSS sdssj210150 0 18.6312 19.0386 19.3648 19.6781 18.6342 19.0386 19.3648 19.6781
SDSS SDSS sdssj210150 0 18.634 19.0395 19.3658 19.6808 18.6369 19.0395 19.3658 19.6808
SDSS SDSS sdssj210150 0 18.6331 19.0369 19.3607 19.6724 18.6362 19.0369 19.3607 19.6724
SDSS SDSS sdssj210150 0 18.6302 19.0364 19.3623 19.6763 18.6333 19.0364 19.3623 19.6763
SDSS SDSS sdssj210150 0 18.6328 19.0368 19.361 19.6733 18.6359 19.0368 19.361 19.6733
SDSS SDSS sdssj210150 0 18.6317 19.0365 19.3625 19.6775 18.6346 19.0365 19.3625 19.6775
SDSS SDSS sdssj210150 0 18.6355 19.0386 19.3623 19.6744 18.6385 19.0386 19.3623 19.6744
SDSS SDSS sdssj210150 0 18.6289 19.0345 19.3602 19.6737 18.6318 19.0345 19.3602 19.6737
SDSS SDSS sdssj210150 0 18.6301 19.0328 19.3559 19.6673 18.6332 19.0328 19.3559 19.6673
SDSS SDSS sdssj210150 0 18.6318 19.0375 19.3624 19.6747 18.6349 19.0375 19.3624 19.6747
SDSS SDSS sdssj210150 0 18.63 19.0363 19.3619 19.6747 18.6331 19.0363 19.3619 19.6747
SDSS SDSS sdssj210150 0 18.6338 19.0389 19.3641 19.6777 18.6368 19.0389 19.3641 19.6777
SDSS SDSS sdssj210150 0 18.6334 19.0386 19.3637 19.6764 18.6364 19.0386 19.3637 19.6764
SDSS SDSS sdssj210150 0 18.6341 19.0399 19.3654 19.6789 18.6372 19.0399 19.3654 19.6789
SDSS SDSS sdssj210150 0 18.6312 19.0372 19.3639 19.679 18.6342 19.0372 19.3639 19.679
SDSS SDSS sdssj210150 0 18.64 19.038 19.3581 19.6672 18.6431 19.038 19.3581 19.6672
SDSS SDSS sdssj210150 0 18.6325 19.0343 19.3575 19.6694 18.6356 19.0343 19.3575 19.6694
SDSS SDSS sdssj210150 0 18.6371 19.0386 19.3611 19.6722 18.6401 19.0386 19.3611 19.6722
SDSS SDSS sdssj210150 0 18.6357 19.0385 19.3619 19.6737 18.6387 19.0385 19.3619 19.6737
SDSS SDSS sdssj210150 0 18.634 19.0364 19.3607 19.6743 18.637 19.0364 19.3607 19.6743
SDSS SDSS sdssj210150 0 18.636 19.0389 19.3616 19.6719 18.6391 19.0389 19.3616 19.6719
SDSS SDSS sdssj210150 0 18.6344 19.0386 19.3624 19.6737 18.6374 19.0386 19.3624 19.6737
SDSS SDSS sdssj210150 0 18.6317 19.0351 19.3593 19.6719 18.6346 19.0351 19.3593 19.6719
SDSS SDSS sdssj210150 0 18.6349 19.038 19.3617 19.6737 18.638 19.038 19.3617 19.6737
SDSS SDSS sdssj210150 0 18.6348 19.0366 19.3594 19.671 18.6378 19.0366 19.3594 19.671
SDSS SDSS sdssj210150 0 18.6284 19.0353 19.3626 19.6783 18.6313 19.0353 19.3626 19.6783
SDSS SDSS sdssj210150 0 18.6299 19.0347 19.3602 19.6742 18.633 19.0347 19.3602 19.6742
SDSS SDSS sdssj210150 0 18.631 19.0356 19.3612 19.6756 18.634 19.0356 19.3612 19.6756
SDSS SDSS sdssj210150 0 18.6331 19.0376 19.3622 19.6749 18.6362 19.0376 19.3622 19.6749
SDSS SDSS sdssj210150 0 18.629 19.0348 19.3603 19.6737 18.632 19.0348 19.3603 19.6737
SDSS SDSS sdssj210150 0 18.6289 19.0338 19.3592 19.673 18.6319 19.0338 19.3592 19.673
SDSS SDSS sdssj210150 0 18.6356 19.0379 19.3613 19.6734 18.6386 19.0379 19.3613 19.6734
SDSS SDSS sdssj210150 0 18.6304 19.0366 19.3619 19.6747 18.6335 19.0366 19.3619 19.6747
SDSS SDSS sdssj210150 0 18.6312 19.0352 19.3593 19.6715 18.6342 19.0352 19.3593 19.6715
SDSS SDSS sdssj210150 0 18.6306 19.0341 19.358 19.67 18.6336 19.0341 19.358 19.67
SDSS SDSS sdssj210150 0 18.632 19.0372 19.3627 19.6768 18.635 19.0372 19.3627 19.6768
SDSS SDSS sdssj210150 0 18.63 19.0349 19.3601 19.6734 18.633 19.0349 19.3601 19.6734
SDSS SDSS sdssj210150 0 18.6339 19.0386 19.3634 19.6763 18.637 19.0386 19.3634 19.6763
SDSS SDSS sdssj210150 0 18.6333 19.0373 19.3616 19.6742 18.6363 19.0373 19.3616 19.6742
SDSS SDSS sdssj210150 0 18.6334 19.0351 19.3575 19.668 18.6364 19.0351 19.3575 19.668
SDSS SDSS sdssj210150 0 18.6292 19.0349 19.3607 19.6743 18.6322 19.0349 19.3607 19.6743
SDSS SDSS sdssj232941 0 18.1339 18.4496 18.7308 19.0163 18.1348 18.4496 18.7308 19.0163
SDSS SDSS sdssj232941 0 18.1331 18.4502 18.7326 19.0192 18.1339 18.4502 18.7326 19.0192
SDSS SDSS sdssj232941 0 18.1402 18.4543 18.7342 19.019 18.1411 18.4543 18.7342 19.019
SDSS SDSS sdssj232941 0 18.135 18.4489 18.7288 19.0133 18.1358 18.4489 18.7288 19.0133
SDSS SDSS sdssj232941 0 18.1369 18.4489 18.728 19.0124 18.1377 18.4489 18.728 19.0124
SDSS SDSS sdssj232941 0 18.1362 18.4525 18.734 19.0198 18.137 18.4525 18.734 19.0198
SDSS SDSS sdssj232941 0 18.1344 18.4481 18.7276 19.0116 18.1353 18.4481 18.7276 19.0116
SDSS SDSS sdssj232941 0 18.1396 18.451 18.7295 19.0138 18.1405 18.451 18.7295 19.0138
SDSS SDSS sdssj232941 0 18.1296 18.4448 18.7254 19.0104 18.1305 18.4448 18.7254 19.0104
SDSS SDSS sdssj232941 0 18.136 18.4509 18.7318 19.0175 18.1368 18.4509 18.7318 19.0175
SDSS SDSS sdssj232941 0 18.1331 18.4491 18.7315 19.0188 18.1339 18.4491 18.7315 19.0188
SDSS SDSS sdssj232941 0 18.1312 18.4452 18.7255 19.0107 18.132 18.4452 18.7255 19.0107
SDSS SDSS sdssj232941 0 18.1373 18.4497 18.728 19.0111 18.1381 18.4497 18.728 19.0111
SDSS SDSS sdssj232941 0 18.1287 18.445 18.7266 19.0123 18.1295 18.445 18.7266 19.0123
SDSS SDSS sdssj232941 0 18.1376 18.4507 18.7298 19.0136 18.1385 18.4507 18.7298 19.0136
SDSS SDSS sdssj232941 0 18.1399 18.4555 18.736 19.0205 18.1408 18.4555 18.736 19.0205
SDSS SDSS sdssj232941 0 18.1306 18.4472 18.7285 19.0137 18.1315 18.4472 18.7285 19.0137
SDSS SDSS sdssj232941 0 18.1358 18.4496 18.7294 19.014 18.1366 18.4496 18.7294 19.014
SDSS SDSS sdssj232941 0 18.1244 18.4401 18.7227 19.0102 18.1251 18.4401 18.7227 19.0102
SDSS SDSS sdssj232941 0 18.1416 18.4515 18.7288 19.0118 18.1424 18.4515 18.7288 19.0118
SDSS SDSS sdssj232941 0 18.1472 18.4596 18.7374 19.0197 18.1481 18.4596 18.7374 19.0197
SDSS SDSS sdssj232941 0 18.1458 18.4567 18.7344 19.0175 18.1467 18.4567 18.7344 19.0175
SDSS SDSS sdssj232941 0 18.1348 18.4485 18.7285 19.0133 18.1356 18.4485 18.7285 19.0133
SDSS SDSS sdssj232941 0 18.1327 18.449 18.7304 19.0159 18.1336 18.449 18.7304 19.0159
SDSS SDSS sdssj232941 0 18.1361 18.4493 18.7291 19.0141 18.1369 18.4493 18.7291 19.0141
SDSS SDSS sdssj232941 0 18.1348 18.4506 18.7311 19.0158 18.1357 18.4506 18.7311 19.0158
SDSS SDSS sdssj232941 0 18.1412 18.4547 18.7341 19.018 18.1421 18.4547 18.7341 19.018
SDSS SDSS sdssj232941 0 18.138 18.451 18.7304 19.0148 18.1388 18.451 18.7304 19.0148
SDSS SDSS sdssj232941 0 18.1401 18.4559 18.737 19.0226 18.1409 18.4559 18.737 19.0226
SDSS SDSS sdssj232941 0 18.1295 18.4459 18.7276 19.0135 18.1304 18.4459 18.7276 19.0135
SDSS SDSS sdssj232941 0 18.1404 18.4516 18.7298 19.0135 18.1412 18.4516 18.7298 19.0135
SDSS SDSS sdssj232941 0 18.1282 18.4457 18.7287 19.0162 18.129 18.4457 18.7287 19.0162
SDSS SDSS sdssj232941 0 18.1327 18.4482 18.7293 19.0149 18.1336 18.4482 18.7293 19.0149
SDSS SDSS sdssj232941 0 18.1383 18.4536 18.7345 19.0199 18.1391 18.4536 18.7345 19.0199
SDSS SDSS sdssj232941 0 18.1395 18.4543 18.735 19.0206 18.1403 18.4543 18.735 19.0206
SDSS SDSS sdssj232941 0 18.1331 18.4477 18.7278 19.0123 18.1339 18.4477 18.7278 19.0123
SDSS SDSS sdssj232941 0 18.1373 18.4512 18.7316 19.0172 18.1381 18.4512 18.7316 19.0172
SDSS SDSS sdssj232941 0 18.1376 18.453 18.7336 19.0184 18.1385 18.453 18.7336 19.0184
SDSS SDSS sdssj232941 0 18.1333 18.4527 18.7356 19.0217 18.1342 18.4527 18.7356 19.0217
SDSS SDSS sdssj232941 0 18.1315 18.4473 18.7287 19.0146 18.1323 18.4473 18.7287 19.0146
SDSS SDSS sdssj232941 0 18.1397 18.456 18.7369 19.0217 18.1406 18.456 18.7369 19.0217
SDSS SDSS sdssj232941 0 18.1375 18.4549 18.737 19.0232 18.1384 18.4549 18.737 19.0232
SDSS SDSS sdssj232941 0 18.1361 18.4527 18.7349 19.0215 18.1369 18.4527 18.7349 19.0215
SDSS SDSS sdssj232941 0 18.1355 18.4471 18.7252 19.0082 18.1363 18.4471 18.7252 19.0082
SDSS SDSS sdssj232941 0 18.1314 18.4473 18.7289 19.0151 18.1322 18.4473 18.7289 19.0151
SDSS SDSS sdssj232941 0 18.1252 18.444 18.7274 19.0146 18.126 18.444 18.7274 19.0146
SDSS SDSS sdssj232941 0 18.1366 18.4492 18.7274 19.01 18.1375 18.4492 18.7274 19.01
SDSS SDSS sdssj232941 0 18.1324 18.4503 18.7333 19.0206 18.1332 18.4503 18.7333 19.0206
SDSS SDSS sdssj232941 0 18.1331 18.4524 18.7357 19.0223 18.134 18.4524 18.7357 19.0223
SDSS SDSS sdssj232941 0 18.144 18.4545 18.7315 19.0138 18.1448 18.4545 18.7315 19.0138
SDSS SDSS sdssj232941 0 18.1317 18.4468 18.7279 19.0137 18.1325 18.4468 18.7279 19.0137
SDSS SDSS sdssj232941 0 18.1314 18.4499 18.7327 19.0193 18.1323 18.4499 18.7327 19.0193
SDSS SDSS sdssj232941 0 18.1369 18.4488 18.7269 19.0096 18.1377 18.4488 18.7269 19.0096
SDSS SDSS sdssj232941 0 18.137 18.4523 18.7332 19.0186 18.1378 18.4523 18.7332 19.0186
SDSS SDSS sdssj232941 0 18.1314 18.4478 18.7294 19.0151 18.1322 18.4478 18.7294 19.0151
SDSS SDSS sdssj232941 0 18.1335 18.4462 18.726 19.0111 18.1342 18.4462 18.726 19.0111
SDSS SDSS sdssj232941 0 18.1379 18.4551 18.7367 19.0222 18.1388 18.4551 18.7367 19.0222
SDSS SDSS sdssj232941 0 18.139 18.4529 18.732 19.0157 18.1399 18.4529 18.732 19.0157
SDSS SDSS sdssj232941 0 18.1391 18.4515 18.7301 19.0141 18.14 18.4515 18.7301 19.0141
SDSS SDSS sdssj232941 0 18.1334 18.4455 18.7246 19.0084 18.1341 18.4455 18.7246 19.0084
SDSS SDSS sdssj232941 0 18.1375 18.4523 18.733 19.0185 18.1384 18.4523 18.733 19.0185
SDSS SDSS sdssj232941 0 18.1295 18.4447 18.7254 19.0105 18.1303 18.4447 18.7254 19.0105
SDSS SDSS sdssj232941 0 18.1316 18.4516 18.7357 19.0234 18.1324 18.4516 18.7357 19.0234
SDSS SDSS sdssj232941 0 18.1318 18.4466 18.7276 19.0132 18.1326 18.4466 18.7276 19.0132
SDSS SDSS sdssj232941 0 18.1321 18.4496 18.7319 19.0182 18.133 18.4496 18.7319 19.0182
SDSS SDSS sdssj232941 0 18.1333 18.4491 18.731 19.0176 18.1341 18.4491 18.731 19.0176
SDSS SDSS sdssj232941 0 18.1401 18.4508 18.7279 19.01 18.1409 18.4508 18.7279 19.01
SDSS SDSS sdssj232941 0 18.1342 18.4518 18.7339 19.0196 18.1351 18.4518 18.7339 19.0196
SDSS SDSS sdssj232941 0 18.1338 18.452 18.7349 19.0217 18.1346 18.452 18.7349 19.0217
SDSS SDSS sdssj232941 0 18.1365 18.447 18.7251 19.0085 18.1373 18.447 18.7251 19.0085
SDSS SDSS sdssj232941 0 18.134 18.4501 18.7311 19.0163 18.1349 18.4501 18.7311 19.0163
SDSS SDSS sdssj232941 0 18.1358 18.4515 18.7334 19.0202 18.1366 18.4515 18.7334 19.0202
SDSS SDSS sdssj232941 0 18.1371 18.4507 18.7301 19.0145 18.138 18.4507 18.7301 19.0145
SDSS SDSS sdssj232941 0 18.1425 18.4536 18.7317 19.015 18.1434 18.4536 18.7317 19.015
SDSS SDSS sdssj232941 0 18.1271 18.4466 18.7311 19.0196 18.1279 18.4466 18.7311 19.0196
SDSS SDSS sdssj232941 0 18.1439 18.4549 18.7322 19.0143 18.1448 18.4549 18.7322 19.0143
SDSS SDSS sdssj232941 0 18.1367 18.4515 18.732 19.0175 18.1376 18.4515 18.732 19.0175
SDSS SDSS sdssj232941 0 18.1353 18.4488 18.7282 19.0119 18.1361 18.4488 18.7282 19.0119
SDSS SDSS sdssj232941 0 18.137 18.4528 18.7341 19.0199 18.1378 18.4528 18.7341 19.0199
SDSS SDSS sdssj232941 0 18.1357 18.4503 18.7303 19.0147 18.1366 18.4503 18.7303 19.0147
SDSS SDSS sdssj232941 0 18.1413 18.4537 18.7325 19.0163 18.1421 18.4537 18.7325 19.0163
SDSS SDSS sdssj232941 0 18.1286 18.4441 18.725 19.01 18.1294 18.4441 18.725 19.01
SDSS SDSS sdssj232941 0 18.1353 18.4476 18.7265 19.0107 18.1362 18.4476 18.7265 19.0107
SDSS SDSS sdssj232941 0 18.1335 18.4513 18.7335 19.0195 18.1344 18.4513 18.7335 19.0195
SDSS SDSS sdssj232941 0 18.1336 18.4525 18.7353 19.0217 18.1345 18.4525 18.7353 19.0217
SDSS SDSS sdssj232941 0 18.1354 18.4474 18.7259 19.0095 18.1362 18.4474 18.7259 19.0095
SDSS SDSS sdssj232941 0 18.1339 18.4459 18.7252 19.0102 18.1348 18.4459 18.7252 19.0102
SDSS SDSS sdssj232941 0 18.1317 18.4492 18.7317 19.0185 18.1326 18.4492 18.7317 19.0185
SDSS SDSS sdssj232941 0 18.1347 18.4499 18.7307 19.0156 18.1355 18.4499 18.7307 19.0156
SDSS SDSS sdssj232941 0 18.1326 18.4489 18.7309 19.0174 18.1334 18.4489 18.7309 19.0174
SDSS SDSS sdssj232941 0 18.1296 18.4452 18.7273 19.0146 18.1303 18.4452 18.7273 19.0146
SDSS SDSS sdssj232941 0 18.1356 18.4531 18.7357 19.0226 18.1365 18.4531 18.7357 19.0226
SDSS SDSS sdssj232941 0 18.1346 18.4504 18.7306 19.0145 18.1355 18.4504 18.7306 19.0145
SDSS SDSS sdssj232941 0 18.1403 18.4539 18.7336 19.0188 18.1412 18.4539 18.7336 19.0188
SDSS SDSS sdssj232941 0 18.1336 18.449 18.7296 19.0144 18.1345 18.449 18.7296 19.0144
SDSS SDSS sdssj232941 0 18.1281 18.4449 18.727 19.0133 18.1289 18.4449 18.727 19.0133
SDSS SDSS sdssj232941 0 18.1345 18.4485 18.729 19.0143 18.1353 18.4485 18.729 19.0143
SDSS SDSS sdssj232941 0 18.1283 18.4445 18.7265 19.0129 18.1291 18.4445 18.7265 19.0129
SDSS SDSS sdssj235144 0 18.0494 18.4334 18.7366 19.0267 18.0532 18.4334 18.7366 19.0267
SDSS SDSS sdssj235144 0 18.0458 18.4299 18.7334 19.0239 18.0496 18.4299 18.7334 19.0239
SDSS SDSS sdssj235144 0 18.0461 18.4299 18.7334 19.024 18.0499 18.4299 18.7334 19.024
SDSS SDSS sdssj235144 0 18.0469 18.4305 18.7338 19.0241 18.0507 18.4305 18.7338 19.0241
SDSS SDSS sdssj235144 0 18.0456 18.4296 18.7332 19.0239 18.0494 18.4296 18.7332 19.0239
SDSS SDSS sdssj235144 0 18.0485 18.4329 18.7364 19.0266 18.0523 18.4329 18.7364 19.0266
SDSS SDSS sdssj235144 0 18.0474 18.4314 18.7349 19.0253 18.0512 18.4314 18.7349 19.0253
SDSS SDSS sdssj235144 0 18.048 18.4329 18.7366 19.0268 18.0518 18.4329 18.7366 19.0268
SDSS SDSS sdssj235144 0 18.0494 18.4328 18.7349 19.0232 18.0532 18.4328 18.7349 19.0232
SDSS SDSS sdssj235144 0 18.0486 18.4322 18.735 19.0246 18.0524 18.4322 18.735 19.0246
SDSS SDSS sdssj235144 0 18.0481 18.432 18.7359 19.0271 18.0519 18.432 18.7359 19.0271
SDSS SDSS sdssj235144 0 18.0452 18.4294 18.733 19.0236 18.049 18.4294 18.733 19.0236
SDSS SDSS sdssj235144 0 18.0481 18.4335 18.7375 19.0279 18.0519 18.4335 18.7375 19.0279
SDSS SDSS sdssj235144 0 18.0476 18.4316 18.7349 19.025 18.0514 18.4316 18.7349 19.025
SDSS SDSS sdssj235144 0 18.0484 18.4314 18.7339 19.0232 18.0522 18.4314 18.7339 19.0232
SDSS SDSS sdssj235144 0 18.0494 18.4337 18.7368 19.0262 18.0533 18.4337 18.7368 19.0262
SDSS SDSS sdssj235144 0 18.0479 18.4318 18.7354 19.026 18.0517 18.4318 18.7354 19.026
SDSS SDSS sdssj235144 0 18.0492 18.4332 18.7369 19.0278 18.053 18.4332 18.7369 19.0278
SDSS SDSS sdssj235144 0 18.0447 18.4279 18.731 19.0213 18.0485 18.4279 18.731 19.0213
SDSS SDSS sdssj235144 0 18.0526 18.4359 18.7384 19.0275 18.0564 18.4359 18.7384 19.0275
SDSS SDSS sdssj235144 0 18.0458 18.4318 18.7363 19.027 18.0497 18.4318 18.7363 19.027
SDSS SDSS sdssj235144 0 18.0454 18.4284 18.7322 19.0235 18.0491 18.4284 18.7322 19.0235
SDSS SDSS sdssj235144 0 18.0459 18.4296 18.7325 19.0222 18.0497 18.4296 18.7325 19.0222
SDSS SDSS sdssj235144 0 18.0497 18.4339 18.7369 19.0264 18.0535 18.4339 18.7369 19.0264
SDSS SDSS sdssj235144 0 18.0471 18.4299 18.7328 19.023 18.0508 18.4299 18.7328 19.023
SDSS SDSS sdssj235144 0 18.0495 18.4337 18.7367 19.0263 18.0534 18.4337 18.7367 19.0263
SDSS SDSS sdssj235144 0 18.0509 18.4339 18.7362 19.0255 18.0547 18.4339 18.7362 19.0255
SDSS SDSS sdssj235144 0 18.0492 18.4325 18.735 19.0242 18.053 18.4325 18.735 19.0242
SDSS SDSS sdssj235144 0 18.0454 18.4313 18.7355 19.026 18.0492 18.4313 18.7355 19.026
SDSS SDSS sdssj235144 0 18.0458 18.4305 18.7343 19.0247 18.0496 18.4305 18.7343 19.0247
SDSS SDSS sdssj235144 0 18.0454 18.4304 18.7347 19.0256 18.0491 18.4304 18.7347 19.0256
SDSS SDSS sdssj235144 0 18.0478 18.4306 18.7333 19.0231 18.0515 18.4306 18.7333 19.0231
SDSS SDSS sdssj235144 0 18.0499 18.4327 18.7348 19.0237 18.0537 18.4327 18.7348 19.0237
SDSS SDSS sdssj235144 0 18.0477 18.4324 18.7364 19.0274 18.0515 18.4324 18.7364 19.0274
SDSS SDSS sdssj235144 0 18.0452 18.4298 18.7336 19.024 18.0491 18.4298 18.7336 19.024
SDSS SDSS sdssj235144 0 18.0489 18.4323 18.7347 19.0236 18.0527 18.4323 18.7347 19.0236
SDSS SDSS sdssj235144 0 18.0456 18.4289 18.7318 19.0213 18.0494 18.4289 18.7318 19.0213
SDSS SDSS sdssj235144 0 18.0481 18.4324 18.736 19.0261 18.0518 18.4324 18.736 19.0261
SDSS SDSS sdssj235144 0 18.0475 18.4316 18.7354 19.026 18.0512 18.4316 18.7354 19.026
SDSS SDSS sdssj235144 0 18.0494 18.4333 18.7364 19.0261 18.0532 18.4333 18.7364 19.0261
SDSS SDSS sdssj235144 0 18.0497 18.4328 18.7354 19.0247 18.0535 18.4328 18.7354 19.0247
