survey version standard shift  PS1SN-g PS1SN-r PS1SN-i PS1SN-z 
PS1SN PS1SN sdssj235144 0 18.1164 18.4636 18.7699 19.0132
PS1SN PS1SN sdssj235144 0 18.114 18.4608 18.7702 19.0171
PS1SN PS1SN sdssj235144 0 18.1139 18.4604 18.7671 19.0111
PS1SN PS1SN sdssj235144 0 18.1139 18.4601 18.7674 19.0123
PS1SN PS1SN sdssj235144 0 18.1151 18.4611 18.7696 19.0156
PS1SN PS1SN sdssj235144 0 18.1159 18.4627 18.771 19.0167
PS1SN PS1SN sdssj235144 0 18.112 18.4597 18.769 19.0154
PS1SN PS1SN sdssj235144 0 18.115 18.4595 18.7655 19.0094
PS1SN PS1SN sdssj235144 0 18.1127 18.4603 18.7686 19.0138
PS1SN PS1SN sdssj235144 0 18.112 18.4595 18.7687 19.0149
PS1SN PS1SN sdssj235144 0 18.1177 18.4636 18.7695 19.0131
PS1SN PS1SN sdssj235144 0 18.1143 18.4609 18.7696 19.0152
PS1SN PS1SN sdssj235144 0 18.1157 18.4611 18.7673 19.0113
PS1SN PS1SN sdssj235144 0 18.114 18.4626 18.7712 19.0166
PS1SN PS1SN sdssj235144 0 18.1148 18.463 18.7714 19.0167
PS1SN PS1SN sdssj235144 0 18.1168 18.4616 18.768 19.0122
PS1SN PS1SN sdssj235144 0 18.1118 18.4573 18.7655 19.0112
PS1SN PS1SN sdssj235144 0 18.1141 18.4611 18.7691 19.0143
PS1SN PS1SN sdssj235144 0 18.1136 18.4601 18.7688 19.015
PS1SN PS1SN sdssj235144 0 18.1139 18.4606 18.7694 19.0154
PS1SN PS1SN sdssj235144 0 18.1137 18.46 18.7691 19.0155
PS1SN PS1SN sdssj235144 0 18.1126 18.4595 18.7684 19.0148
PS1SN PS1SN sdssj235144 0 18.115 18.4613 18.7684 19.0129
PS1SN PS1SN sdssj235144 0 18.1142 18.4588 18.7663 19.0117
PS1SN PS1SN sdssj235144 0 18.117 18.4637 18.7706 19.0148
PS1SN PS1SN sdssj235144 0 18.1151 18.4602 18.7675 19.0126
PS1SN PS1SN sdssj235144 0 18.1106 18.4569 18.7658 19.012
PS1SN PS1SN sdssj235144 0 18.1132 18.46 18.7689 19.0154
PS1SN PS1SN sdssj235144 0 18.1118 18.4602 18.7692 19.0151
PS1SN PS1SN sdssj235144 0 18.1125 18.4592 18.7678 19.0139
PS1SN PS1SN sdssj235144 0 18.1099 18.4581 18.7677 19.014
PS1SN PS1SN sdssj235144 0 18.1142 18.4614 18.7712 19.0183
PS1SN PS1SN sdssj235144 0 18.1115 18.4582 18.7681 19.0156
PS1SN PS1SN sdssj235144 0 18.1148 18.4598 18.7659 19.0098
PS1SN PS1SN sdssj235144 0 18.1121 18.4596 18.7689 19.0155
PS1SN PS1SN sdssj235144 0 18.1139 18.4621 18.7714 19.0177
PS1SN PS1SN sdssj235144 0 18.1102 18.4579 18.7677 19.0148
PS1SN PS1SN sdssj235144 0 18.1129 18.4605 18.7681 19.0129
PS1SN PS1SN sdssj235144 0 18.1117 18.4596 18.7686 19.0146
PS1SN PS1SN sdssj235144 0 18.1104 18.4569 18.7643 19.009
PS1SN PS1SN sdssj235144 0 18.116 18.4623 18.77 19.0151
PS1SN PS1SN sdssj235144 0 18.1136 18.4588 18.7675 19.0141
PS1SN PS1SN sdssj235144 0 18.1119 18.4584 18.768 19.0152
PS1SN PS1SN sdssj235144 0 18.1161 18.4625 18.7701 19.0148
PS1SN PS1SN sdssj235144 0 18.1144 18.4597 18.7675 19.013
PS1SN PS1SN sdssj235144 0 18.1129 18.4599 18.768 19.0134
PS1SN PS1SN sdssj235144 0 18.1151 18.4621 18.77 19.0151
PS1SN PS1SN sdssj235144 0 18.1137 18.4604 18.7682 19.0134
PS1SN PS1SN sdssj235144 0 18.1116 18.4589 18.7686 19.0156
PS1SN PS1SN sdssj235144 0 18.1115 18.4586 18.768 19.0146
PS1SN PS1SN sdssj235144 0 18.1148 18.4614 18.7686 19.013
PS1SN PS1SN sdssj235144 0 18.1141 18.4624 18.77 19.0145
PS1SN PS1SN sdssj235144 0 18.113 18.4602 18.7673 19.0114
PS1SN PS1SN sdssj235144 0 18.1155 18.4617 18.7695 19.0148
PS1SN PS1SN sdssj235144 0 18.1115 18.4586 18.7664 19.0116
PS1SN PS1SN sdssj235144 0 18.1137 18.4611 18.7691 19.014
PS1SN PS1SN sdssj235144 0 18.1116 18.4602 18.769 19.0149
PS1SN PS1SN sdssj235144 0 18.1143 18.4612 18.7686 19.0135
PS1SN PS1SN sdssj235144 0 18.112 18.4586 18.7682 19.0151
PS1SN PS1SN sdssj235144 0 18.1133 18.4609 18.7693 19.0147
PS1SN PS1SN sdssj235144 0 18.1145 18.4611 18.7689 19.0141
PS1SN PS1SN sdssj235144 0 18.1104 18.4583 18.7676 19.0137
PS1SN PS1SN sdssj235144 0 18.1127 18.4616 18.7707 19.0167
PS1SN PS1SN sdssj235144 0 18.1162 18.4606 18.7667 19.0108
PS1SN PS1SN sdssj235144 0 18.1125 18.4598 18.7683 19.0142
PS1SN PS1SN sdssj235144 0 18.116 18.462 18.7697 19.0148
PS1SN PS1SN sdssj235144 0 18.1153 18.4621 18.77 19.015
PS1SN PS1SN sdssj235144 0 18.1144 18.4612 18.7701 19.0162
PS1SN PS1SN sdssj235144 0 18.1141 18.4607 18.7693 19.0149
PS1SN PS1SN sdssj235144 0 18.1134 18.4608 18.7697 19.0157
PS1SN PS1SN sdssj235144 0 18.1118 18.4574 18.7658 19.0116
PS1SN PS1SN sdssj235144 0 18.1139 18.4585 18.7665 19.0124
PS1SN PS1SN sdssj235144 0 18.1131 18.4589 18.7665 19.0113
PS1SN PS1SN sdssj235144 0 18.115 18.4596 18.7671 19.0123
PS1SN PS1SN sdssj235144 0 18.1148 18.4621 18.7699 19.0149
PS1SN PS1SN atlas020.503022 0 18.5021 18.9334 19.2978 19.5789
PS1SN PS1SN atlas020.503022 0 18.4974 18.9278 19.2916 19.5724
PS1SN PS1SN atlas020.503022 0 18.4997 18.9303 19.2924 19.5718
PS1SN PS1SN atlas020.503022 0 18.5 18.9312 19.2932 19.5718
PS1SN PS1SN atlas020.503022 0 18.5005 18.9321 19.2954 19.5759
PS1SN PS1SN atlas020.503022 0 18.4992 18.9305 19.2933 19.5726
PS1SN PS1SN atlas020.503022 0 18.5002 18.9305 19.2933 19.5733
PS1SN PS1SN atlas020.503022 0 18.4946 18.9282 19.292 19.5717
PS1SN PS1SN atlas020.503022 0 18.4961 18.9298 19.2937 19.5735
PS1SN PS1SN atlas020.503022 0 18.5009 18.9285 19.2892 19.5679
PS1SN PS1SN atlas020.503022 0 18.4971 18.9306 19.2948 19.5754
PS1SN PS1SN atlas020.503022 0 18.4981 18.9319 19.2965 19.5769
PS1SN PS1SN atlas020.503022 0 18.5001 18.9337 19.2975 19.5772
PS1SN PS1SN atlas020.503022 0 18.4991 18.9281 19.2904 19.5706
PS1SN PS1SN atlas020.503022 0 18.5002 18.9337 19.2974 19.577
PS1SN PS1SN atlas020.503022 0 18.499 18.9305 19.2931 19.5725
PS1SN PS1SN atlas020.503022 0 18.4965 18.9276 19.2908 19.5707
PS1SN PS1SN atlas020.503022 0 18.4995 18.9297 19.2922 19.5721
PS1SN PS1SN atlas020.503022 0 18.4995 18.9334 19.2981 19.5788
PS1SN PS1SN atlas020.503022 0 18.4968 18.93 19.294 19.5742
PS1SN PS1SN atlas020.503022 0 18.5005 18.9322 19.2945 19.5735
PS1SN PS1SN atlas020.503022 0 18.4976 18.9284 19.2914 19.5713
PS1SN PS1SN atlas020.503022 0 18.4984 18.93 19.2929 19.573
PS1SN PS1SN atlas020.503022 0 18.4961 18.9287 19.2922 19.5724
PS1SN PS1SN atlas020.503022 0 18.4977 18.931 19.295 19.5753
PS1SN PS1SN atlas020.503022 0 18.4993 18.9317 19.2959 19.5769
PS1SN PS1SN atlas020.503022 0 18.4983 18.9322 19.2973 19.5785
PS1SN PS1SN atlas020.503022 0 18.5025 18.935 19.2993 19.5802
PS1SN PS1SN atlas020.503022 0 18.4985 18.9276 19.2892 19.5683
PS1SN PS1SN atlas020.503022 0 18.4977 18.9283 19.292 19.5729
PS1SN PS1SN atlas020.503022 0 18.5035 18.9346 19.2971 19.5766
PS1SN PS1SN atlas020.503022 0 18.5009 18.9341 19.2976 19.5774
PS1SN PS1SN atlas020.503022 0 18.4986 18.9286 19.2917 19.5725
PS1SN PS1SN atlas020.503022 0 18.4999 18.9317 19.2942 19.5735
PS1SN PS1SN atlas020.503022 0 18.4998 18.9295 19.2924 19.5728
PS1SN PS1SN atlas020.503022 0 18.4994 18.931 19.2935 19.5727
PS1SN PS1SN atlas020.503022 0 18.5026 18.933 19.2951 19.5746
PS1SN PS1SN atlas020.503022 0 18.5018 18.9326 19.2951 19.5747
PS1SN PS1SN atlas020.503022 0 18.4998 18.9333 19.2974 19.578
PS1SN PS1SN atlas020.503022 0 18.4982 18.9262 19.2879 19.5677
PS1SN PS1SN atlas020.503022 0 18.4987 18.929 19.2902 19.5685
PS1SN PS1SN atlas020.503022 0 18.501 18.932 19.2935 19.5717
PS1SN PS1SN atlas020.503022 0 18.4991 18.9289 19.2923 19.5728
PS1SN PS1SN atlas020.503022 0 18.5006 18.9313 19.2953 19.5765
PS1SN PS1SN atlas020.503022 0 18.4989 18.9311 19.2935 19.5726
PS1SN PS1SN atlas020.503022 0 18.4992 18.9291 19.2926 19.5736
PS1SN PS1SN atlas020.503022 0 18.4989 18.9282 19.2902 19.5695
PS1SN PS1SN atlas020.503022 0 18.4982 18.9295 19.2924 19.5724
PS1SN PS1SN atlas020.503022 0 18.5013 18.9336 19.2979 19.579
PS1SN PS1SN atlas020.503022 0 18.5009 18.9329 19.2959 19.5755
PS1SN PS1SN atlas020.503022 0 18.498 18.9317 19.2963 19.577
PS1SN PS1SN atlas020.503022 0 18.496 18.9272 19.2913 19.5725
PS1SN PS1SN atlas020.503022 0 18.4978 18.9317 19.2974 19.5797
PS1SN PS1SN atlas020.503022 0 18.4991 18.9297 19.2929 19.5736
PS1SN PS1SN atlas020.503022 0 18.4969 18.9298 19.2939 19.5745
PS1SN PS1SN atlas020.503022 0 18.5004 18.9315 19.2944 19.5741
PS1SN PS1SN atlas020.503022 0 18.4982 18.9284 19.2911 19.5711
PS1SN PS1SN atlas020.503022 0 18.499 18.9314 19.2959 19.5771
PS1SN PS1SN atlas020.503022 0 18.4976 18.928 19.2916 19.5724
PS1SN PS1SN atlas020.503022 0 18.4998 18.931 19.2946 19.5755
PS1SN PS1SN atlas020.503022 0 18.4993 18.93 19.2931 19.5735
PS1SN PS1SN atlas020.503022 0 18.4985 18.929 19.2912 19.5703
PS1SN PS1SN atlas020.503022 0 18.4987 18.9288 19.2919 19.5723
PS1SN PS1SN atlas020.503022 0 18.4999 18.9307 19.2928 19.5721
PS1SN PS1SN atlas020.503022 0 18.4967 18.9286 19.2927 19.5739
PS1SN PS1SN atlas020.503022 0 18.503 18.9326 19.2945 19.5743
PS1SN PS1SN atlas020.503022 0 18.4999 18.9334 19.297 19.5768
PS1SN PS1SN atlas020.503022 0 18.5008 18.929 19.2912 19.5714
PS1SN PS1SN atlas020.503022 0 18.4997 18.9329 19.2973 19.578
PS1SN PS1SN atlas020.503022 0 18.5006 18.932 19.2947 19.5742
PS1SN PS1SN atlas020.503022 0 18.5039 18.9342 19.2971 19.5776
PS1SN PS1SN atlas020.503022 0 18.5005 18.9313 19.293 19.5717
PS1SN PS1SN atlas020.503022 0 18.4989 18.9318 19.2947 19.5742
PS1SN PS1SN atlas020.503022 0 18.4995 18.929 19.292 19.5725
PS1SN PS1SN atlas020.503022 0 18.4972 18.9292 19.2916 19.5705
PS1SN PS1SN atlas020.503022 0 18.4981 18.9261 19.2875 19.567
PS1SN PS1SN atlas020.503022 0 18.5004 18.9339 19.2981 19.5784
PS1SN PS1SN atlas020.503022 0 18.5027 18.9329 19.2951 19.5748
PS1SN PS1SN atlas020.503022 0 18.5014 18.933 19.2961 19.5759
PS1SN PS1SN atlas020.503022 0 18.501 18.931 19.293 19.5723
PS1SN PS1SN atlas020.503022 0 18.5012 18.9321 19.2942 19.5731
PS1SN PS1SN atlas020.503022 0 18.5005 18.9307 19.2935 19.5735
PS1SN PS1SN atlas020.503022 0 18.4986 18.9308 19.2935 19.5726
PS1SN PS1SN atlas020.503022 0 18.4971 18.9306 19.2945 19.5748
PS1SN PS1SN atlas020.503022 0 18.4962 18.9273 19.2908 19.5713
PS1SN PS1SN atlas020.503022 0 18.4989 18.9294 19.2922 19.5719
PS1SN PS1SN atlas020.503022 0 18.4998 18.9289 19.2913 19.5715
PS1SN PS1SN atlas020.503022 0 18.5013 18.9317 19.2941 19.5736
PS1SN PS1SN atlas020.503022 0 18.4995 18.9292 19.2916 19.5714
PS1SN PS1SN atlas020.503022 0 18.4995 18.9326 19.2968 19.5775
PS1SN PS1SN atlas020.503022 0 18.5022 18.9324 19.2947 19.5746
PS1SN PS1SN atlas020.503022 0 18.5004 18.929 19.2905 19.5701
PS1SN PS1SN atlas020.503022 0 18.4962 18.9315 19.2976 19.5798
PS1SN PS1SN atlas020.503022 0 18.4978 18.9293 19.2934 19.5745
PS1SN PS1SN atlas020.503022 0 18.5016 18.9316 19.2926 19.5708
PS1SN PS1SN atlas020.503022 0 18.5009 18.9308 19.2923 19.5707
PS1SN PS1SN atlas020.503022 0 18.5002 18.9324 19.2964 19.5769
PS1SN PS1SN atlas020.503022 0 18.4971 18.93 19.2944 19.5752
PS1SN PS1SN sssj023824 0 18.1205 18.4411 18.7392 18.987
PS1SN PS1SN sssj023824 0 18.1194 18.4436 18.741 18.9871
PS1SN PS1SN sssj023824 0 18.1234 18.4466 18.7437 18.9898
PS1SN PS1SN sssj023824 0 18.1209 18.4431 18.7385 18.9829
PS1SN PS1SN sssj023824 0 18.1193 18.443 18.7404 18.986
PS1SN PS1SN sssj023824 0 18.1207 18.445 18.7425 18.9882
PS1SN PS1SN sssj023824 0 18.1179 18.4425 18.7395 18.9847
PS1SN PS1SN sssj023824 0 18.1235 18.4446 18.7395 18.9833
PS1SN PS1SN sssj023824 0 18.1222 18.4425 18.737 18.9806
PS1SN PS1SN sssj023824 0 18.1187 18.4423 18.7392 18.9843
PS1SN PS1SN sssj023824 0 18.12 18.4432 18.7407 18.987
PS1SN PS1SN sssj023824 0 18.1185 18.4402 18.7369 18.9827
PS1SN PS1SN sssj023824 0 18.1199 18.4445 18.7432 18.9903
PS1SN PS1SN sssj023824 0 18.1215 18.4428 18.7389 18.984
PS1SN PS1SN sssj023824 0 18.1158 18.4421 18.7414 18.9886
PS1SN PS1SN sssj023824 0 18.1176 18.4427 18.7408 18.9873
PS1SN PS1SN sssj023824 0 18.1204 18.4439 18.7402 18.985
PS1SN PS1SN sssj023824 0 18.1191 18.4421 18.7407 18.9879
PS1SN PS1SN sssj023824 0 18.1163 18.4405 18.7379 18.984
PS1SN PS1SN sssj023824 0 18.1213 18.4434 18.7404 18.9866
PS1SN PS1SN sssj023824 0 18.1192 18.4424 18.7396 18.9855
PS1SN PS1SN sssj023824 0 18.1211 18.4459 18.7441 18.9905
PS1SN PS1SN sssj023824 0 18.1188 18.4412 18.7383 18.9844
PS1SN PS1SN sssj023824 0 18.1168 18.4395 18.7369 18.9832
PS1SN PS1SN sssj023824 0 18.1181 18.4432 18.7409 18.9867
PS1SN PS1SN sssj023824 0 18.12 18.4447 18.7429 18.9889
PS1SN PS1SN sssj023824 0 18.1212 18.4439 18.7401 18.9849
PS1SN PS1SN sssj023824 0 18.1211 18.4458 18.7451 18.9926
PS1SN PS1SN sssj023824 0 18.1177 18.4412 18.7399 18.9869
PS1SN PS1SN sssj023824 0 18.1199 18.4421 18.7388 18.9846
PS1SN PS1SN sssj023824 0 18.1188 18.4442 18.7422 18.9877
PS1SN PS1SN sssj023824 0 18.1179 18.4427 18.7416 18.9887
PS1SN PS1SN sssj023824 0 18.1164 18.4423 18.7411 18.9876
PS1SN PS1SN sssj023824 0 18.1225 18.4453 18.7408 18.9852
PS1SN PS1SN sssj023824 0 18.1195 18.4432 18.7417 18.9884
PS1SN PS1SN sssj023824 0 18.1206 18.4428 18.7395 18.9851
PS1SN PS1SN sssj023824 0 18.1198 18.4437 18.7426 18.9901
PS1SN PS1SN sssj023824 0 18.1172 18.4419 18.7414 18.9894
PS1SN PS1SN sssj023824 0 18.1214 18.4415 18.7364 18.9808
PS1SN PS1SN sssj023824 0 18.116 18.4407 18.7384 18.9839
PS1SN PS1SN sssj023824 0 18.12 18.4419 18.738 18.9828
PS1SN PS1SN sssj023824 0 18.1188 18.4432 18.7413 18.9875
PS1SN PS1SN sssj023824 0 18.1187 18.444 18.7416 18.9867
PS1SN PS1SN sssj023824 0 18.1209 18.4475 18.7443 18.9884
PS1SN PS1SN sssj023824 0 18.1211 18.4429 18.7414 18.9888
PS1SN PS1SN sssj023824 0 18.1181 18.444 18.7404 18.9843
PS1SN PS1SN sssj023824 0 18.1183 18.4446 18.7431 18.9893
PS1SN PS1SN sssj023824 0 18.1207 18.4401 18.7349 18.9796
PS1SN PS1SN sssj023824 0 18.1203 18.4457 18.7446 18.9918
PS1SN PS1SN sssj023824 0 18.1184 18.4421 18.7397 18.9859
PS1SN PS1SN sssj023824 0 18.1207 18.4457 18.744 18.9901
PS1SN PS1SN sssj023824 0 18.1202 18.4424 18.7387 18.9839
PS1SN PS1SN sssj023824 0 18.1191 18.4436 18.7418 18.9881
PS1SN PS1SN sssj023824 0 18.1153 18.4415 18.7385 18.9831
PS1SN PS1SN sssj023824 0 18.1207 18.4457 18.745 18.9925
PS1SN PS1SN sssj023824 0 18.1197 18.4452 18.7431 18.9892
PS1SN PS1SN sssj023824 0 18.1192 18.4415 18.7376 18.9826
PS1SN PS1SN sssj023824 0 18.1193 18.445 18.7441 18.9913
PS1SN PS1SN sssj023824 0 18.119 18.4435 18.7423 18.9895
PS1SN PS1SN sssj023824 0 18.1189 18.4427 18.7405 18.987
PS1SN PS1SN sssj023824 0 18.1181 18.4426 18.7405 18.9865
PS1SN PS1SN sssj023824 0 18.1171 18.4405 18.7391 18.9861
PS1SN PS1SN sssj023824 0 18.1222 18.4454 18.7421 18.9871
PS1SN PS1SN sssj023824 0 18.1176 18.4423 18.7409 18.9878
PS1SN PS1SN sssj023824 0 18.1188 18.4451 18.7432 18.989
PS1SN PS1SN sssj023824 0 18.1209 18.4458 18.7434 18.9892
PS1SN PS1SN sssj023824 0 18.1191 18.4421 18.7386 18.9836
PS1SN PS1SN sssj023824 0 18.1155 18.4376 18.7362 18.9841
PS1SN PS1SN sssj023824 0 18.119 18.4406 18.7381 18.985
PS1SN PS1SN sssj023824 0 18.1212 18.4464 18.7432 18.9878
PS1SN PS1SN sssj023824 0 18.1189 18.4423 18.7396 18.9854
PS1SN PS1SN sssj023824 0 18.1208 18.4467 18.7444 18.9898
PS1SN PS1SN sssj023824 0 18.1198 18.4427 18.7395 18.9848
PS1SN PS1SN sssj023824 0 18.1193 18.4414 18.7389 18.9852
PS1SN PS1SN sssj023824 0 18.1204 18.4445 18.7417 18.9871
PS1SN PS1SN sssj023824 0 18.1182 18.441 18.7378 18.9832
PS1SN PS1SN sssj023824 0 18.1208 18.4424 18.7391 18.9848
PS1SN PS1SN sssj023824 0 18.12 18.4431 18.7402 18.9862
PS1SN PS1SN sssj023824 0 18.1188 18.4438 18.7424 18.9891
PS1SN PS1SN sssj023824 0 18.1196 18.4436 18.7404 18.9857
PS1SN PS1SN sssj023824 0 18.121 18.444 18.7401 18.985
PS1SN PS1SN sssj023824 0 18.1199 18.4437 18.7431 18.991
PS1SN PS1SN sssj023824 0 18.1184 18.4447 18.7435 18.99
PS1SN PS1SN sssj023824 0 18.1183 18.4434 18.7413 18.9872
PS1SN PS1SN sssj023824 0 18.1191 18.4424 18.7394 18.985
PS1SN PS1SN sssj023824 0 18.1198 18.4442 18.7417 18.9875
PS1SN PS1SN sssj023824 0 18.1197 18.4435 18.7406 18.9863
PS1SN PS1SN sssj023824 0 18.1183 18.4445 18.7436 18.9905
PS1SN PS1SN sssj023824 0 18.1188 18.4429 18.7404 18.9862
PS1SN PS1SN sssj023824 0 18.1185 18.443 18.7419 18.9889
PS1SN PS1SN sssj023824 0 18.1226 18.4447 18.7415 18.9873
PS1SN PS1SN sssj023824 0 18.1217 18.4455 18.743 18.989
PS1SN PS1SN sssj023824 0 18.1186 18.4443 18.7433 18.9903
PS1SN PS1SN sssj023824 0 18.1188 18.4421 18.7397 18.986
PS1SN PS1SN sssj023824 0 18.1235 18.4476 18.7437 18.9879
PS1SN PS1SN sssj023824 0 18.1224 18.4437 18.7395 18.9843
PS1SN PS1SN sssj023824 0 18.1206 18.4443 18.7429 18.99
PS1SN PS1SN sssj023824 0 18.1203 18.4413 18.7384 18.9847
PS1SN PS1SN sssj045822 0 17.7933 18.2221 18.5848 18.8665
PS1SN PS1SN sssj045822 0 17.79 18.2199 18.5838 18.8666
PS1SN PS1SN sssj045822 0 17.7897 18.2177 18.5812 18.8644
PS1SN PS1SN sssj045822 0 17.7922 18.2193 18.5816 18.8637
PS1SN PS1SN sssj045822 0 17.7925 18.2216 18.5848 18.8671
PS1SN PS1SN sssj045822 0 17.7915 18.2198 18.583 18.8657
PS1SN PS1SN sssj045822 0 17.7921 18.2196 18.5819 18.8638
PS1SN PS1SN sssj045822 0 17.7895 18.22 18.5838 18.8663
PS1SN PS1SN sssj045822 0 17.7901 18.2207 18.5845 18.867
PS1SN PS1SN sssj045822 0 17.7901 18.22 18.5836 18.8658
PS1SN PS1SN sssj045822 0 17.7904 18.2184 18.5813 18.8639
PS1SN PS1SN sssj045822 0 17.7926 18.2213 18.5839 18.8657
PS1SN PS1SN sssj045822 0 17.7899 18.2192 18.5829 18.8659
PS1SN PS1SN sssj045822 0 17.7924 18.2211 18.5839 18.8659
PS1SN PS1SN sssj045822 0 17.7893 18.2196 18.5837 18.8664
PS1SN PS1SN sssj045822 0 17.794 18.223 18.5864 18.8688
PS1SN PS1SN sssj045822 0 17.7952 18.2217 18.5835 18.8653
PS1SN PS1SN sssj045822 0 17.7897 18.2224 18.588 18.8716
PS1SN PS1SN sssj045822 0 17.7924 18.2216 18.5854 18.8686
PS1SN PS1SN sssj045822 0 17.7909 18.2202 18.5836 18.8661
PS1SN PS1SN sssj045822 0 17.7894 18.2199 18.5843 18.8674
PS1SN PS1SN sssj045822 0 17.789 18.2199 18.5847 18.8681
PS1SN PS1SN sssj045822 0 17.7945 18.2215 18.5834 18.8651
PS1SN PS1SN sssj045822 0 17.7918 18.2189 18.5808 18.8621
PS1SN PS1SN sssj045822 0 17.7892 18.2184 18.5821 18.8651
PS1SN PS1SN sssj045822 0 17.7915 18.2194 18.582 18.8639
PS1SN PS1SN sssj045822 0 17.7908 18.2188 18.5811 18.863
PS1SN PS1SN sssj045822 0 17.7927 18.2201 18.5832 18.866
PS1SN PS1SN sssj045822 0 17.7932 18.2218 18.5851 18.8676
PS1SN PS1SN sssj045822 0 17.7931 18.2204 18.5823 18.8637
PS1SN PS1SN sssj045822 0 17.7895 18.2203 18.5845 18.8671
PS1SN PS1SN sssj045822 0 17.7908 18.2197 18.5831 18.8656
PS1SN PS1SN sssj045822 0 17.7905 18.2205 18.5847 18.8678
PS1SN PS1SN sssj045822 0 17.7916 18.2201 18.5835 18.8665
PS1SN PS1SN sssj045822 0 17.7888 18.2185 18.5822 18.8646
PS1SN PS1SN sssj045822 0 17.7924 18.2207 18.583 18.8646
PS1SN PS1SN sssj045822 0 17.7911 18.2198 18.5832 18.8658
PS1SN PS1SN sssj045822 0 17.7928 18.2222 18.586 18.869
PS1SN PS1SN sssj045822 0 17.7936 18.2218 18.5839 18.8649
PS1SN PS1SN sssj045822 0 17.7898 18.2191 18.5832 18.8665
PS1SN PS1SN sssj045822 0 17.7907 18.2203 18.5841 18.867
PS1SN PS1SN sssj045822 0 17.7914 18.22 18.5834 18.8661
PS1SN PS1SN sssj045822 0 17.7903 18.2185 18.5813 18.8637
PS1SN PS1SN sssj045822 0 17.7942 18.2223 18.5848 18.8669
PS1SN PS1SN sssj045822 0 17.789 18.2179 18.5818 18.8651
PS1SN PS1SN sssj045822 0 17.7926 18.2208 18.5831 18.8646
PS1SN PS1SN sssj045822 0 17.7913 18.2203 18.583 18.8646
PS1SN PS1SN sssj045822 0 17.7924 18.2202 18.5835 18.8667
PS1SN PS1SN sssj045822 0 17.7946 18.2208 18.5826 18.8648
PS1SN PS1SN sssj045822 0 17.7897 18.2189 18.5828 18.8658
PS1SN PS1SN sssj045822 0 17.7918 18.2204 18.5835 18.8658
PS1SN PS1SN sssj045822 0 17.791 18.2196 18.5829 18.866
PS1SN PS1SN sssj045822 0 17.793 18.2209 18.5837 18.866
PS1SN PS1SN sssj045822 0 17.793 18.2231 18.5871 18.8699
PS1SN PS1SN sssj045822 0 17.7925 18.2193 18.5813 18.8635
PS1SN PS1SN sssj045822 0 17.7923 18.2199 18.5821 18.8639
PS1SN PS1SN sssj045822 0 17.7879 18.2188 18.5836 18.8672
PS1SN PS1SN sssj045822 0 17.7943 18.223 18.5858 18.8678
PS1SN PS1SN sssj045822 0 17.7889 18.2174 18.5803 18.8625
PS1SN PS1SN sssj045822 0 17.7903 18.2194 18.5827 18.8651
PS1SN PS1SN sssj045822 0 17.7913 18.2193 18.5824 18.8652
PS1SN PS1SN sssj045822 0 17.7897 18.2198 18.5837 18.8662
PS1SN PS1SN sssj045822 0 17.7888 18.2187 18.5824 18.8648
PS1SN PS1SN sssj045822 0 17.7919 18.2207 18.5841 18.8669
PS1SN PS1SN sssj045822 0 17.791 18.22 18.583 18.8651
PS1SN PS1SN sssj045822 0 17.7931 18.2202 18.5825 18.8646
PS1SN PS1SN sssj045822 0 17.7889 18.2182 18.5815 18.8636
PS1SN PS1SN sssj045822 0 17.7924 18.2207 18.5839 18.8664
PS1SN PS1SN sssj045822 0 17.7929 18.2218 18.5854 18.8682
PS1SN PS1SN sssj045822 0 17.79 18.2194 18.5831 18.8659
PS1SN PS1SN sssj045822 0 17.7918 18.2215 18.5843 18.8656
PS1SN PS1SN sssj045822 0 17.7913 18.2218 18.5864 18.8698
PS1SN PS1SN sssj045822 0 17.7914 18.221 18.5849 18.8678
PS1SN PS1SN sssj045822 0 17.7911 18.2205 18.5845 18.8677
PS1SN PS1SN sssj045822 0 17.792 18.2211 18.5848 18.8679
PS1SN PS1SN sssj045822 0 17.7924 18.2205 18.5833 18.8655
PS1SN PS1SN sssj045822 0 17.7908 18.2201 18.5837 18.8662
PS1SN PS1SN sssj045822 0 17.7919 18.2206 18.5838 18.8661
PS1SN PS1SN sssj045822 0 17.7916 18.2203 18.5836 18.8664
PS1SN PS1SN sssj045822 0 17.7887 18.2181 18.5818 18.8643
PS1SN PS1SN sssj045822 0 17.7906 18.22 18.5839 18.8669
PS1SN PS1SN sssj045822 0 17.7919 18.221 18.5846 18.8675
PS1SN PS1SN sssj045822 0 17.7909 18.22 18.5834 18.8659
PS1SN PS1SN sssj045822 0 17.7914 18.2206 18.5842 18.8669
PS1SN PS1SN sssj045822 0 17.7905 18.2188 18.582 18.8646
PS1SN PS1SN sssj045822 0 17.7895 18.22 18.5842 18.8671
PS1SN PS1SN sssj045822 0 17.7872 18.221 18.5873 18.8713
PS1SN PS1SN sssj045822 0 17.7889 18.2208 18.5857 18.8686
PS1SN PS1SN sssj045822 0 17.7884 18.2197 18.5843 18.8672
PS1SN PS1SN sssj045822 0 17.7902 18.2192 18.5823 18.8645
PS1SN PS1SN sssj045822 0 17.7905 18.2203 18.5844 18.8678
PS1SN PS1SN sssj045822 0 17.7894 18.2196 18.5836 18.8664
PS1SN PS1SN sssj045822 0 17.7924 18.2216 18.5853 18.8682
