survey version standard shift  DES-g DES-r DES-i DES-z 
DES DES sdssj235144 0 18.1 18.5139 18.8294 19.1057
DES DES sdssj235144 0 18.1011 18.514 18.829 19.105
DES DES sdssj235144 0 18.0969 18.5113 18.8279 19.1049
DES DES sdssj235144 0 18.0993 18.5148 18.831 19.108
DES DES sdssj235144 0 18.1029 18.5133 18.8265 19.1014
DES DES sdssj235144 0 18.0991 18.5128 18.8286 19.1055
DES DES sdssj235144 0 18.1026 18.5148 18.8298 19.1058
DES DES sdssj235144 0 18.1019 18.5149 18.83 19.1059
DES DES sdssj235144 0 18.1009 18.5141 18.8304 19.1075
DES DES sdssj235144 0 18.1006 18.5135 18.8295 19.106
DES DES sdssj235144 0 18.1 18.5139 18.8299 19.1071
DES DES sdssj235144 0 18.0985 18.5103 18.826 19.1029
DES DES sdssj235144 0 18.1006 18.5113 18.8267 19.1037
DES DES sdssj235144 0 18.0997 18.5116 18.8265 19.1021
DES DES sdssj235144 0 18.1017 18.5123 18.8271 19.1034
DES DES sdssj235144 0 18.1013 18.515 18.83 19.106
DES DES atlas020.503022 0 18.4861 18.9973 19.367 19.6799
DES DES atlas020.503022 0 18.4815 18.9915 19.3607 19.6732
DES DES atlas020.503022 0 18.484 18.9942 19.3612 19.6723
DES DES atlas020.503022 0 18.484 18.9947 19.3618 19.6719
DES DES atlas020.503022 0 18.4847 18.9962 19.3644 19.6767
DES DES atlas020.503022 0 18.4832 18.9942 19.3621 19.6729
DES DES atlas020.503022 0 18.4844 18.9943 19.3622 19.674
DES DES atlas020.503022 0 18.4786 18.992 19.3608 19.6718
DES DES atlas020.503022 0 18.48 18.9936 19.3626 19.6736
DES DES atlas020.503022 0 18.4851 18.9919 19.3578 19.6684
DES DES atlas020.503022 0 18.4812 18.9946 19.3639 19.6759
DES DES atlas020.503022 0 18.482 18.9958 19.3655 19.6774
DES DES atlas020.503022 0 18.484 18.9976 19.3663 19.6775
DES DES atlas020.503022 0 18.4835 18.992 19.3593 19.6715
DES DES atlas020.503022 0 18.4842 18.9976 19.3662 19.6772
DES DES atlas020.503022 0 18.4831 18.9943 19.3619 19.6728
DES DES atlas020.503022 0 18.4806 18.9914 19.3597 19.6711
DES DES atlas020.503022 0 18.4838 18.9935 19.3611 19.6727
DES DES atlas020.503022 0 18.4835 18.9976 19.3672 19.6795
DES DES atlas020.503022 0 18.481 18.994 19.3629 19.6745
DES DES atlas020.503022 0 18.4846 18.996 19.3632 19.6737
DES DES atlas020.503022 0 18.4817 18.9922 19.3603 19.6717
DES DES atlas020.503022 0 18.4827 18.9941 19.3618 19.6736
DES DES atlas020.503022 0 18.4802 18.9927 19.3612 19.673
DES DES atlas020.503022 0 18.4817 18.995 19.364 19.676
DES DES atlas020.503022 0 18.4835 18.9958 19.365 19.6779
DES DES atlas020.503022 0 18.4823 18.9963 19.3665 19.6794
DES DES atlas020.503022 0 18.4865 18.999 19.3684 19.6811
DES DES atlas020.503022 0 18.4826 18.9912 19.3579 19.6687
DES DES atlas020.503022 0 18.482 18.9922 19.3611 19.6737
DES DES atlas020.503022 0 18.4876 18.9984 19.3659 19.6771
DES DES atlas020.503022 0 18.485 18.998 19.3664 19.6778
DES DES atlas020.503022 0 18.4829 18.9925 19.3608 19.6736
DES DES atlas020.503022 0 18.4841 18.9956 19.3629 19.6738
DES DES atlas020.503022 0 18.484 18.9933 19.3614 19.6737
DES DES atlas020.503022 0 18.4836 18.9948 19.3622 19.6729
DES DES atlas020.503022 0 18.4868 18.9967 19.3639 19.6752
DES DES atlas020.503022 0 18.4859 18.9965 19.3639 19.6754
DES DES atlas020.503022 0 18.484 18.9974 19.3665 19.6787
DES DES atlas020.503022 0 18.4826 18.99 19.3567 19.6684
DES DES atlas020.503022 0 18.4829 18.9925 19.3587 19.6685
DES DES atlas020.503022 0 18.4851 18.9957 19.362 19.6717
DES DES atlas020.503022 0 18.4832 18.9926 19.3613 19.6737
DES DES atlas020.503022 0 18.4847 18.9952 19.3645 19.6777
DES DES atlas020.503022 0 18.4831 18.995 19.3622 19.6728
DES DES atlas020.503022 0 18.4834 18.9931 19.3618 19.6748
DES DES atlas020.503022 0 18.483 18.9917 19.359 19.6699
DES DES atlas020.503022 0 18.4825 18.9935 19.3613 19.6729
DES DES atlas020.503022 0 18.4855 18.9977 19.367 19.6801
DES DES atlas020.503022 0 18.4849 18.9967 19.3647 19.676
DES DES atlas020.503022 0 18.4821 18.9958 19.3654 19.6777
DES DES atlas020.503022 0 18.4803 18.9912 19.3605 19.6734
DES DES atlas020.503022 0 18.482 18.9961 19.3669 19.6809
DES DES atlas020.503022 0 18.4834 18.9938 19.362 19.6746
DES DES atlas020.503022 0 18.481 18.9938 19.363 19.6752
DES DES atlas020.503022 0 18.4846 18.9953 19.3632 19.6746
DES DES atlas020.503022 0 18.4824 18.9922 19.36 19.6718
DES DES atlas020.503022 0 18.4831 18.9955 19.3651 19.6781
DES DES atlas020.503022 0 18.4818 18.9918 19.3607 19.6733
DES DES atlas020.503022 0 18.4841 18.9951 19.3637 19.6764
DES DES atlas020.503022 0 18.4836 18.9939 19.3621 19.6744
DES DES atlas020.503022 0 18.4826 18.9926 19.3599 19.6705
DES DES atlas020.503022 0 18.4829 18.9926 19.3609 19.6732
DES DES atlas020.503022 0 18.4842 18.9946 19.3616 19.6725
DES DES atlas020.503022 0 18.481 18.9928 19.3619 19.6749
DES DES atlas020.503022 0 18.4875 18.9967 19.3633 19.6751
DES DES atlas020.503022 0 18.4838 18.9974 19.3659 19.6773
DES DES atlas020.503022 0 18.4851 18.9927 19.3601 19.6723
DES DES atlas020.503022 0 18.4838 18.9969 19.3664 19.6787
DES DES atlas020.503022 0 18.4847 18.9957 19.3635 19.6746
DES DES atlas020.503022 0 18.4882 18.9982 19.3661 19.6785
DES DES atlas020.503022 0 18.4847 18.995 19.3616 19.6719
DES DES atlas020.503022 0 18.4831 18.9957 19.3635 19.6745
DES DES atlas020.503022 0 18.4837 18.9927 19.361 19.6734
DES DES atlas020.503022 0 18.4813 18.9929 19.3603 19.6705
DES DES atlas020.503022 0 18.4825 18.9897 19.3563 19.6677
DES DES atlas020.503022 0 18.4844 18.9979 19.3671 19.6789
DES DES atlas020.503022 0 18.4869 18.9966 19.3639 19.6754
DES DES atlas020.503022 0 18.4855 18.9968 19.365 19.6763
DES DES atlas020.503022 0 18.4853 18.9947 19.3617 19.6728
DES DES atlas020.503022 0 18.4853 18.9957 19.3628 19.6733
DES DES atlas020.503022 0 18.4846 18.9944 19.3624 19.6741
DES DES atlas020.503022 0 18.4827 18.9946 19.3622 19.6728
DES DES atlas020.503022 0 18.4812 18.9946 19.3635 19.6753
DES DES atlas020.503022 0 18.4805 18.9912 19.3598 19.672
DES DES atlas020.503022 0 18.483 18.993 19.361 19.6723
DES DES atlas020.503022 0 18.4842 18.9927 19.3602 19.6722
DES DES atlas020.503022 0 18.4855 18.9955 19.3629 19.6742
DES DES atlas020.503022 0 18.4837 18.9929 19.3604 19.672
DES DES atlas020.503022 0 18.4836 18.9966 19.3658 19.6782
DES DES atlas020.503022 0 18.4866 18.9964 19.3636 19.6754
DES DES atlas020.503022 0 18.4848 18.9927 19.3593 19.6707
DES DES atlas020.503022 0 18.4804 18.9961 19.3671 19.6809
DES DES atlas020.503022 0 18.4821 18.9934 19.3625 19.6754
DES DES atlas020.503022 0 18.4858 18.9952 19.3611 19.6708
DES DES atlas020.503022 0 18.4849 18.9942 19.3608 19.6707
DES DES atlas020.503022 0 18.4843 18.9963 19.3654 19.6776
DES DES atlas020.503022 0 18.4811 18.994 19.3635 19.6759
DES DES sssj023824 0 18.1142 18.495 18.7997 19.0736
DES DES sssj023824 0 18.1131 18.4976 18.8011 19.0728
DES DES sssj023824 0 18.1171 18.5006 18.8038 19.0758
DES DES sssj023824 0 18.1146 18.4969 18.7982 19.0684
DES DES sssj023824 0 18.1126 18.4966 18.8004 19.0714
DES DES sssj023824 0 18.114 18.4988 18.8025 19.0737
DES DES sssj023824 0 18.1113 18.4963 18.7994 19.07
DES DES sssj023824 0 18.1169 18.4978 18.799 19.0684
DES DES sssj023824 0 18.1156 18.4957 18.7965 19.0657
DES DES sssj023824 0 18.112 18.4959 18.799 19.0696
DES DES sssj023824 0 18.1135 18.4971 18.8008 19.073
DES DES sssj023824 0 18.1121 18.4938 18.7969 19.0685
DES DES sssj023824 0 18.1135 18.4986 18.8035 19.0765
DES DES sssj023824 0 18.115 18.4963 18.7987 19.0695
DES DES sssj023824 0 18.1094 18.4965 18.8018 19.0747
DES DES sssj023824 0 18.1113 18.497 18.801 19.0732
DES DES sssj023824 0 18.1139 18.4977 18.8 19.0704
DES DES sssj023824 0 18.1126 18.496 18.801 19.0741
DES DES sssj023824 0 18.11 18.4946 18.798 19.0699
DES DES sssj023824 0 18.115 18.4973 18.8005 19.0727
DES DES sssj023824 0 18.1128 18.4963 18.7996 19.0712
DES DES sssj023824 0 18.1146 18.4998 18.8043 19.0763
DES DES sssj023824 0 18.1124 18.495 18.7984 19.0704
DES DES sssj023824 0 18.1103 18.4933 18.797 19.0691
DES DES sssj023824 0 18.1115 18.4972 18.8009 19.0723
DES DES sssj023824 0 18.1132 18.4984 18.803 19.0743
DES DES sssj023824 0 18.1146 18.4974 18.7999 19.0702
DES DES sssj023824 0 18.1144 18.4997 18.8055 19.0787
DES DES sssj023824 0 18.1111 18.4951 18.8002 19.0729
DES DES sssj023824 0 18.1135 18.4959 18.7988 19.0703
DES DES sssj023824 0 18.112 18.498 18.8022 19.073
DES DES sssj023824 0 18.1113 18.4968 18.802 19.0748
DES DES sssj023824 0 18.1097 18.4963 18.8013 19.0732
DES DES sssj023824 0 18.116 18.499 18.8005 19.0705
DES DES sssj023824 0 18.1128 18.497 18.8019 19.0743
DES DES sssj023824 0 18.1141 18.4965 18.7995 19.0708
DES DES sssj023824 0 18.1134 18.4978 18.803 19.0764
DES DES sssj023824 0 18.1108 18.4962 18.802 19.0759
DES DES sssj023824 0 18.115 18.4948 18.796 19.0661
DES DES sssj023824 0 18.1092 18.4944 18.7984 19.0691
DES DES sssj023824 0 18.1134 18.4953 18.7978 19.0681
DES DES sssj023824 0 18.1121 18.497 18.8015 19.0732
DES DES sssj023824 0 18.1119 18.4976 18.8015 19.0717
DES DES sssj023824 0 18.114 18.5011 18.804 19.073
DES DES sssj023824 0 18.1145 18.4967 18.8018 19.0753
DES DES sssj023824 0 18.1114 18.4978 18.8 19.0688
DES DES sssj023824 0 18.1117 18.4986 18.8032 19.0748
DES DES sssj023824 0 18.1144 18.4936 18.7946 19.0652
DES DES sssj023824 0 18.1138 18.4999 18.8049 19.078
DES DES sssj023824 0 18.112 18.4961 18.7998 19.0717
DES DES sssj023824 0 18.1139 18.4995 18.8042 19.0757
DES DES sssj023824 0 18.1137 18.496 18.7985 19.0693
DES DES sssj023824 0 18.1124 18.4975 18.802 19.0739
DES DES sssj023824 0 18.1087 18.4954 18.7983 19.0681
DES DES sssj023824 0 18.1142 18.4999 18.8054 19.0787
DES DES sssj023824 0 18.1133 18.4993 18.8032 19.0748
DES DES sssj023824 0 18.1129 18.4953 18.7974 19.0682
DES DES sssj023824 0 18.1128 18.4992 18.8044 19.0774
DES DES sssj023824 0 18.1126 18.4977 18.8027 19.0758
DES DES sssj023824 0 18.1127 18.4968 18.8007 19.0731
DES DES sssj023824 0 18.1115 18.4964 18.8006 19.0722
DES DES sssj023824 0 18.1105 18.4944 18.7994 19.0722
DES DES sssj023824 0 18.1156 18.499 18.802 19.0724
DES DES sssj023824 0 18.1111 18.4964 18.8012 19.0738
DES DES sssj023824 0 18.1122 18.4992 18.8032 19.0744
DES DES sssj023824 0 18.1144 18.4998 18.8035 19.0749
DES DES sssj023824 0 18.1126 18.4957 18.7984 19.0689
DES DES sssj023824 0 18.1093 18.4917 18.7967 19.0707
DES DES sssj023824 0 18.1127 18.4945 18.7984 19.0714
DES DES sssj023824 0 18.1144 18.5001 18.803 19.0728
DES DES sssj023824 0 18.1124 18.4961 18.7996 19.071
DES DES sssj023824 0 18.1141 18.5007 18.8044 19.0751
DES DES sssj023824 0 18.1133 18.4964 18.7994 19.0703
DES DES sssj023824 0 18.1129 18.4952 18.799 19.0711
DES DES sssj023824 0 18.1138 18.4983 18.8016 19.0726
DES DES sssj023824 0 18.1117 18.4948 18.7977 19.0688
DES DES sssj023824 0 18.1142 18.4959 18.7991 19.0704
DES DES sssj023824 0 18.1136 18.497 18.8003 19.0722
DES DES sssj023824 0 18.1122 18.4979 18.8027 19.0751
DES DES sssj023824 0 18.1132 18.4975 18.8003 19.0712
DES DES sssj023824 0 18.1147 18.4979 18.7999 19.0705
DES DES sssj023824 0 18.1134 18.4978 18.8036 19.0774
DES DES sssj023824 0 18.1118 18.4988 18.8037 19.0757
DES DES sssj023824 0 18.1117 18.4974 18.8014 19.0727
DES DES sssj023824 0 18.1126 18.4962 18.7994 19.0706
DES DES sssj023824 0 18.1134 18.4983 18.8017 19.0732
DES DES sssj023824 0 18.1132 18.4974 18.8006 19.0719
DES DES sssj023824 0 18.1118 18.4987 18.8039 19.0763
DES DES sssj023824 0 18.1123 18.4968 18.8004 19.0719
DES DES sssj023824 0 18.112 18.4971 18.8022 19.075
DES DES sssj023824 0 18.1161 18.4985 18.8015 19.0732
DES DES sssj023824 0 18.1153 18.4994 18.803 19.0748
DES DES sssj023824 0 18.1121 18.4985 18.8036 19.0764
DES DES sssj023824 0 18.1125 18.4962 18.7998 19.0719
DES DES sssj023824 0 18.1169 18.5012 18.8033 19.073
DES DES sssj023824 0 18.1158 18.4972 18.7993 19.0698
DES DES sssj023824 0 18.114 18.4983 18.8033 19.0763
DES DES sssj023824 0 18.1138 18.495 18.7985 19.0707
DES DES sssj045822 0 17.7789 18.2865 18.6541 18.9663
DES DES sssj045822 0 17.7758 18.2847 18.6534 18.9667
DES DES sssj045822 0 17.7757 18.2826 18.6508 18.9649
DES DES sssj045822 0 17.7782 18.284 18.6509 18.9638
DES DES sssj045822 0 17.7783 18.2863 18.6542 18.967
DES DES sssj045822 0 17.7773 18.2846 18.6525 18.9658
DES DES sssj045822 0 17.778 18.2842 18.6512 18.9639
DES DES sssj045822 0 17.7752 18.2848 18.6533 18.9661
DES DES sssj045822 0 17.7758 18.2854 18.654 18.9668
DES DES sssj045822 0 17.7757 18.2847 18.653 18.9657
DES DES sssj045822 0 17.7764 18.2832 18.6508 18.9642
DES DES sssj045822 0 17.7784 18.2859 18.6532 18.9656
DES DES sssj045822 0 17.7757 18.284 18.6525 18.9661
DES DES sssj045822 0 17.7782 18.2857 18.6533 18.9657
DES DES sssj045822 0 17.775 18.2844 18.6532 18.9664
DES DES sssj045822 0 17.7797 18.2877 18.6558 18.969
DES DES sssj045822 0 17.7811 18.2862 18.6528 18.9655
DES DES sssj045822 0 17.7754 18.2875 18.6577 18.9717
DES DES sssj045822 0 17.7783 18.2865 18.655 18.9691
DES DES sssj045822 0 17.7768 18.2849 18.6531 18.9661
DES DES sssj045822 0 17.7752 18.2848 18.6539 18.9676
DES DES sssj045822 0 17.7747 18.2849 18.6544 18.9683
DES DES sssj045822 0 17.7803 18.286 18.6526 18.9651
DES DES sssj045822 0 17.7775 18.2833 18.65 18.9619
DES DES sssj045822 0 17.7752 18.2833 18.6517 18.9653
DES DES sssj045822 0 17.7773 18.284 18.6513 18.9638
DES DES sssj045822 0 17.7767 18.2834 18.6504 18.9629
DES DES sssj045822 0 17.7786 18.2848 18.6527 18.9663
DES DES sssj045822 0 17.7789 18.2864 18.6546 18.9678
DES DES sssj045822 0 17.7789 18.2849 18.6515 18.9635
DES DES sssj045822 0 17.775 18.285 18.654 18.967
DES DES sssj045822 0 17.7766 18.2844 18.6525 18.9657
DES DES sssj045822 0 17.7763 18.2854 18.6543 18.9681
DES DES sssj045822 0 17.7776 18.285 18.6531 18.9668
DES DES sssj045822 0 17.7745 18.2832 18.6516 18.9644
DES DES sssj045822 0 17.7781 18.2851 18.6523 18.9644
DES DES sssj045822 0 17.777 18.2846 18.6527 18.9661
DES DES sssj045822 0 17.7786 18.2871 18.6556 18.9693
DES DES sssj045822 0 17.7792 18.2862 18.653 18.9646
DES DES sssj045822 0 17.7757 18.2841 18.6528 18.9667
DES DES sssj045822 0 17.7765 18.2851 18.6537 18.9673
DES DES sssj045822 0 17.7772 18.2847 18.6529 18.9663
DES DES sssj045822 0 17.7762 18.2832 18.6507 18.9638
DES DES sssj045822 0 17.78 18.2869 18.6542 18.967
DES DES sssj045822 0 17.7749 18.2828 18.6515 18.9656
DES DES sssj045822 0 17.7783 18.2853 18.6523 18.9644
DES DES sssj045822 0 17.777 18.2849 18.6523 18.9643
DES DES sssj045822 0 17.7785 18.2851 18.6531 18.9672
DES DES sssj045822 0 17.7806 18.2854 18.652 18.9651
DES DES sssj045822 0 17.7755 18.2838 18.6523 18.966
DES DES sssj045822 0 17.7776 18.2851 18.6529 18.9657
DES DES sssj045822 0 17.777 18.2845 18.6525 18.9663
DES DES sssj045822 0 17.7789 18.2856 18.6531 18.9661
DES DES sssj045822 0 17.7788 18.2879 18.6566 18.97
DES DES sssj045822 0 17.7786 18.284 18.6507 18.9637
DES DES sssj045822 0 17.7781 18.2844 18.6514 18.9639
DES DES sssj045822 0 17.7738 18.2838 18.6533 18.9674
DES DES sssj045822 0 17.78 18.2875 18.6551 18.9677
DES DES sssj045822 0 17.7748 18.282 18.6497 18.9623
DES DES sssj045822 0 17.7761 18.2841 18.6521 18.9652
DES DES sssj045822 0 17.7772 18.2841 18.6519 18.9655
DES DES sssj045822 0 17.7754 18.2845 18.6532 18.966
DES DES sssj045822 0 17.7744 18.2834 18.6519 18.9648
DES DES sssj045822 0 17.7778 18.2855 18.6536 18.9671
DES DES sssj045822 0 17.7768 18.2846 18.6523 18.9649
DES DES sssj045822 0 17.7791 18.2849 18.6518 18.9648
DES DES sssj045822 0 17.7746 18.2828 18.6509 18.9635
DES DES sssj045822 0 17.7782 18.2855 18.6533 18.9666
DES DES sssj045822 0 17.7787 18.2866 18.6549 18.9685
DES DES sssj045822 0 17.7759 18.2842 18.6526 18.966
DES DES sssj045822 0 17.7774 18.286 18.6535 18.9652
DES DES sssj045822 0 17.7771 18.2867 18.6561 18.9701
DES DES sssj045822 0 17.7772 18.2859 18.6545 18.9679
DES DES sssj045822 0 17.777 18.2855 18.6541 18.968
DES DES sssj045822 0 17.7779 18.286 18.6544 18.9681
DES DES sssj045822 0 17.7782 18.2852 18.6527 18.9657
DES DES sssj045822 0 17.7764 18.2848 18.6532 18.9661
DES DES sssj045822 0 17.7776 18.2852 18.6532 18.9662
DES DES sssj045822 0 17.7776 18.2851 18.6531 18.9668
DES DES sssj045822 0 17.7744 18.2828 18.6513 18.9642
DES DES sssj045822 0 17.7765 18.2849 18.6535 18.9672
DES DES sssj045822 0 17.7777 18.2858 18.6542 18.9677
DES DES sssj045822 0 17.7768 18.2847 18.6528 18.9659
DES DES sssj045822 0 17.7772 18.2853 18.6537 18.967
DES DES sssj045822 0 17.7763 18.2835 18.6515 18.9648
DES DES sssj045822 0 17.7753 18.2849 18.6538 18.9671
DES DES sssj045822 0 17.7729 18.2862 18.6572 18.9715
DES DES sssj045822 0 17.7746 18.2857 18.6553 18.9683
DES DES sssj045822 0 17.774 18.2846 18.6539 18.9673
DES DES sssj045822 0 17.776 18.2838 18.6517 18.9644
DES DES sssj045822 0 17.7764 18.2853 18.6541 18.9682
DES DES sssj045822 0 17.7753 18.2845 18.6531 18.9664
DES DES sssj045822 0 17.7782 18.2864 18.6549 18.9684
DES DES sssj045822 0 17.7773 18.2837 18.6516 18.9647
DES DES sssj045822 0 17.7783 18.2853 18.6526 18.9656
DES DES sssj045822 0 17.7781 18.2862 18.6542 18.9665
DES DES sssj045822 0 17.7779 18.2845 18.652 18.9649
DES DES sssj045822 0 17.7786 18.286 18.654 18.967
DES DES sssj054114 0 18.2902 18.6891 19.0022 19.2795
DES DES sssj054114 0 18.2906 18.689 19.0034 19.2825
DES DES sssj054114 0 18.2911 18.688 18.9998 19.2773
DES DES sssj054114 0 18.2924 18.6888 19.0 19.2761
DES DES sssj054114 0 18.2921 18.6895 19.0021 19.2807
DES DES sssj054114 0 18.2936 18.6908 19.0027 19.2791
DES DES sssj054114 0 18.2883 18.6876 19.0015 19.2792
DES DES sssj054114 0 18.2888 18.6893 19.0042 19.2841
DES DES sssj054114 0 18.2857 18.6867 19.0019 19.2821
DES DES sssj054114 0 18.2921 18.6921 19.0056 19.2842
DES DES sssj054114 0 18.2915 18.6892 19.0011 19.2778
DES DES sssj054114 0 18.2924 18.6916 19.0047 19.2827
DES DES sssj054114 0 18.2947 18.692 19.0038 19.2813
DES DES sssj054114 0 18.2897 18.6888 19.0023 19.2802
DES DES sssj054114 0 18.2919 18.69 19.0019 19.279
DES DES sssj054114 0 18.2926 18.6898 19.0023 19.2805
DES DES sssj054114 0 18.2916 18.6906 19.0042 19.2826
DES DES sssj054114 0 18.2919 18.6893 19.0011 19.2777
DES DES sssj054114 0 18.2913 18.6893 19.0022 19.2807
DES DES sssj054114 0 18.2902 18.6887 19.0014 19.2789
DES DES sssj054114 0 18.2872 18.6877 19.0008 19.2782
DES DES sssj054114 0 18.2915 18.6897 19.0021 19.2791
DES DES sssj054114 0 18.2909 18.6885 19.0006 19.2775
DES DES sssj054114 0 18.2889 18.6879 19.0004 19.2778
DES DES sssj054114 0 18.2896 18.6867 18.999 19.2764
DES DES sssj054114 0 18.2914 18.6909 19.0044 19.2823
DES DES sssj054114 0 18.29 18.69 19.0041 19.2824
DES DES sssj054114 0 18.2903 18.691 19.0045 19.282
DES DES sssj054114 0 18.2902 18.6899 19.0028 19.2799
DES DES sssj054114 0 18.2936 18.6888 18.9997 19.2765
DES DES sssj054114 0 18.2893 18.6894 19.0033 19.2817
DES DES sssj054114 0 18.2913 18.6917 19.0054 19.283
DES DES sssj054114 0 18.2888 18.6882 19.0011 19.2785
DES DES sssj054114 0 18.291 18.6888 19.0013 19.2786
DES DES sssj054114 0 18.2914 18.6889 19.0009 19.2776
DES DES sssj054114 0 18.2929 18.6907 19.0032 19.2809
DES DES sssj054114 0 18.2896 18.6891 19.0018 19.2788
DES DES sssj054114 0 18.2896 18.6902 19.0037 19.2814
DES DES sssj054114 0 18.2921 18.69 19.0025 19.28
DES DES sssj054114 0 18.2928 18.6908 19.003 19.2799
DES DES sssj054114 0 18.2919 18.6888 19.0009 19.2785
DES DES sssj054114 0 18.2915 18.6899 19.0023 19.2794
DES DES sssj054114 0 18.289 18.6875 19.0011 19.2798
DES DES sssj054114 0 18.2918 18.6902 19.0027 19.2801
DES DES sssj054114 0 18.2887 18.6881 19.0021 19.2814
DES DES sssj054114 0 18.2928 18.6892 19.0003 19.2769
DES DES sssj054114 0 18.2937 18.6899 19.0009 19.2776
DES DES sssj054114 0 18.2901 18.6879 19.0019 19.2809
DES DES sssj054114 0 18.295 18.6895 18.9999 19.2759
DES DES sssj054114 0 18.29 18.6909 19.0052 19.2838
DES DES sssj054114 0 18.292 18.689 19.0004 19.2765
DES DES sssj054114 0 18.2924 18.6884 18.9998 19.2765
DES DES sssj054114 0 18.2909 18.6879 19.0001 19.2772
DES DES sssj054114 0 18.2906 18.6906 19.0037 19.2814
DES DES sssj054114 0 18.2906 18.6899 19.0032 19.2808
DES DES sssj054114 0 18.2914 18.6898 19.002 19.2788
DES DES sssj054114 0 18.2905 18.6899 19.0032 19.2813
DES DES sssj054114 0 18.2913 18.6915 19.0058 19.2846
DES DES sssj054114 0 18.292 18.6879 19.0001 19.2782
DES DES sssj054114 0 18.2906 18.688 19.001 19.2791
DES DES sssj054114 0 18.2902 18.6895 19.0031 19.2825
DES DES sssj054114 0 18.2952 18.6917 19.0038 19.2812
DES DES sssj054114 0 18.289 18.6881 19.0017 19.2802
DES DES sssj054114 0 18.2942 18.6891 19.0007 19.2783
DES DES sssj054114 0 18.2887 18.6876 19.0021 19.2808
DES DES sssj054114 0 18.2915 18.6892 19.0004 19.2763
DES DES sssj054114 0 18.292 18.6888 19.0014 19.279
DES DES sssj054114 0 18.2937 18.6906 19.002 19.2776
DES DES sssj054114 0 18.2903 18.6909 19.0032 19.2786
DES DES sssj054114 0 18.2931 18.6895 19.0021 19.2812
DES DES sssj054114 0 18.2909 18.6906 19.0034 19.2807
DES DES sssj054114 0 18.2911 18.6892 19.0028 19.2816
DES DES sssj054114 0 18.2916 18.6896 19.0031 19.2817
DES DES sssj054114 0 18.2879 18.6884 19.0013 19.278
DES DES sssj054114 0 18.2928 18.6904 19.0028 19.2802
DES DES sssj054114 0 18.289 18.6878 19.0012 19.2798
DES DES sssj054114 0 18.2879 18.6892 19.0033 19.2818
DES DES sssj054114 0 18.292 18.6891 19.0028 19.282
DES DES sssj054114 0 18.2895 18.6903 19.0025 19.2786
DES DES sssj054114 0 18.2915 18.689 19.0029 19.2821
DES DES sssj054114 0 18.2927 18.6913 19.0041 19.2818
DES DES sssj054114 0 18.2907 18.688 19.0003 19.2783
DES DES sssj054114 0 18.289 18.6885 19.0016 19.2788
DES DES sssj054114 0 18.2911 18.6895 19.002 19.2791
DES DES sssj054114 0 18.2915 18.6892 19.0014 19.2785
DES DES sssj054114 0 18.2926 18.6907 19.0029 19.2799
DES DES sssj054114 0 18.2902 18.6885 19.0011 19.2787
DES DES sssj054114 0 18.2892 18.69 19.0043 19.283
DES DES sssj054114 0 18.2899 18.6881 19.0013 19.2801
DES DES sssj054114 0 18.2871 18.6869 19.0013 19.2815
DES DES sssj054114 0 18.2915 18.6886 18.9997 19.2752
DES DES sssj054114 0 18.2925 18.6901 19.0011 19.2765
DES DES sssj054114 0 18.2927 18.6916 19.005 19.2827
DES DES sssj054114 0 18.2904 18.6884 19.0002 19.2765
DES DES sssj054114 0 18.2924 18.6888 19.0011 19.278
DES DES sssj054114 0 18.2921 18.6894 19.0008 19.277
DES DES sssj054114 0 18.2907 18.6903 19.0037 19.2808
DES DES sssj054114 0 18.2918 18.6905 19.0034 19.2805
DES DES sssj063941 0 18.199 18.7036 19.0617 19.3632
DES DES sssj063941 0 18.1993 18.7058 19.0649 19.367
